cell_size,Background,BetaCatenin,BetaTubulin,CD20,CD3,CD4,CD45,CD8,CD9,ECadherin,ER,GLUT1,HER2,HH3,HLA_Class_1,Ki67,LaminAC,Membrane,NaK ATPase,PanKeratin,SMA,Vimentin,summed_channel,label,area,eccentricity,major_axis_length,minor_axis_length,perimeter,fov
1930.0,0.4119170984455959,0.20880829015544042,1.7538860103626943,0.039378238341968914,0.04766839378238342,0.08652849740932643,0.11709844559585492,0.09119170984455958,0.14715025906735751,0.21450777202072538,0.07253886010362694,0.4067357512953368,0.2538860103626943,6.651295336787565,0.11191709844559586,0.1538860103626943,0.008808290155440414,17.995336787564767,0.10155440414507771,0.6238341968911917,0.38756476683937824,0.18031088082901556,0.138860103626943,1,1930,0.5776766904590497,56.92224073553016,46.463670877039895,203.12489168102786,Point8
118.0,0.7033898305084746,0.0847457627118644,0.22033898305084745,0.11864406779661017,0.06779661016949153,0.11016949152542373,0.2457627118644068,0.11864406779661017,0.17796610169491525,0.1864406779661017,0.09322033898305085,0.16101694915254236,0.0,9.211864406779661,0.11864406779661017,0.16101694915254236,0.3389830508474576,5.186440677966102,0.1016949152542373,0.3135593220338983,1.0677966101694916,0.7203389830508474,0.1864406779661017,2,118,0.335732945614192,12.621828780797715,11.889222648637292,38.384776310850235,Point8
1508.0,0.3952254641909814,0.3547745358090186,2.297745358090186,0.04376657824933687,0.0656498673740053,0.08885941644562334,0.10610079575596817,0.09283819628647215,0.21750663129973474,0.2526525198938992,0.08687002652519894,0.4078249336870027,0.29708222811671087,3.7579575596816976,0.10610079575596817,0.11339522546419098,0.028514588859416445,27.05570291777188,0.23342175066312998,1.0921750663129974,0.26525198938992045,0.09748010610079576,0.15848806366047746,3,1508,0.7187660728762798,52.98296471343738,36.83651176297121,154.0243866176395,Point8
1077.0,0.3881151346332405,0.26369545032497677,2.7725162488393686,0.04828226555246054,0.05385329619312906,0.0882079851439183,0.1021355617455896,0.08913649025069638,0.16248839368616527,0.2191272051996286,0.06592386258124419,0.574744661095636,0.3519034354688951,1.935933147632312,0.11420612813370473,0.11049210770659239,0.018570102135561744,25.855153203342617,0.15691736304549675,0.8421541318477251,0.20705663881151345,0.007428040854224698,0.14298978644382543,4,1077,0.6044622398720919,42.56004611262185,33.904770976151944,129.39696961967,Point8
1244.0,0.7564308681672026,0.2644694533762058,2.6109324758842445,0.05627009646302251,0.09807073954983923,0.1302250803858521,0.18408360128617363,0.13183279742765272,0.19694533762057878,0.35771704180064307,0.1085209003215434,0.4397106109324759,0.2797427652733119,3.7789389067524115,0.14710610932475884,0.1310289389067524,0.16961414790996784,21.564308681672024,0.14389067524115756,0.8528938906752411,0.38263665594855306,0.1197749196141479,0.22990353697749197,5,1244,0.5156842600793275,43.125722557600064,36.94920058830423,134.22539674441617,Point8
2072.0,0.8146718146718147,0.2876447876447876,1.9662162162162162,0.07384169884169885,0.10521235521235521,0.13513513513513514,0.24276061776061775,0.16216216216216217,0.2249034749034749,0.30212355212355213,0.12113899613899613,0.3918918918918919,0.23986486486486486,8.620173745173744,0.18967181467181468,0.28378378378378377,0.11245173745173745,18.041988416988417,0.1138996138996139,1.0115830115830116,0.7668918918918919,0.3170849420849421,0.2673745173745174,6,2072,0.4353933492544228,54.72101789877029,49.26206659314021,185.39696961967,Point8
94.0,1.5,0.22340425531914893,0.40425531914893614,0.10638297872340426,0.13829787234042554,0.11702127659574468,0.22340425531914893,0.1595744680851064,0.24468085106382978,0.7659574468085106,0.2553191489361702,0.30851063829787234,0.0,7.191489361702128,0.35106382978723405,0.1595744680851064,0.39361702127659576,1.627659574468085,0.031914893617021274,0.26595744680851063,1.4893617021276595,1.3829787234042554,0.2978723404255319,7,94,0.8450967521736129,15.30401143352444,8.181729471696727,37.31370849898476,Point8
1342.0,0.8777943368107303,0.39716840536512665,1.7496274217585692,0.08271236959761549,0.09388971684053651,0.15350223546944858,0.18181818181818182,0.1482861400894188,0.2459016393442623,0.33681073025335323,0.13934426229508196,0.38748137108792846,0.21385991058122206,8.961997019374069,0.1587183308494784,0.21535022354694486,0.21609538002980627,19.229508196721312,0.1631892697466468,1.1162444113263785,0.7913561847988078,0.3181818181818182,0.2421758569299553,8,1342,0.7547197999022337,51.86658506550752,34.026931661405214,145.05382386916236,Point8
507.0,0.7948717948717948,0.1913214990138067,1.3037475345167653,0.09072978303747535,0.08284023668639054,0.14398422090729784,0.17751479289940827,0.11242603550295859,0.15976331360946747,0.22287968441814596,0.10256410256410256,0.40236686390532544,0.20512820512820512,4.952662721893491,0.15779092702169625,0.14595660749506903,0.09072978303747535,21.62721893491124,0.21893491124260356,0.23668639053254437,0.8875739644970414,0.2682445759368836,0.1952662721893491,9,507,0.4590546317555984,27.076376422134388,24.054870500284093,83.59797974644667,Point8
1963.0,0.5812531839021905,0.21905247070809986,1.3117677024961794,0.054508405501782986,0.07743250127356088,0.09373408048904738,0.13194090677534387,0.11258278145695365,0.23178807947019867,0.29750382068262865,0.10850738665308202,0.2908813041263372,0.2572592969943963,7.502292409577178,0.12429954151808456,0.19765664798777383,0.09526235354049924,21.64187468160978,0.16811003565970453,0.5506877228731534,0.544065206316862,0.41008660213958226,0.19001528273051452,10,1963,0.43192574896250646,53.317115160379245,48.08719497625275,167.63961030678928,Point8
1223.0,0.3810302534750613,0.2035977105478332,1.8961569910057237,0.04905968928863451,0.04905968928863451,0.07277187244480784,0.09076042518397383,0.07522485690923958,0.1643499591169256,0.23548650858544562,0.07604251839738348,0.42354865085854454,0.27718724448078497,5.006541291905151,0.11283728536385937,0.12101390024529844,0.03025347506132461,19.057236304170072,0.09811937857726902,0.7784137367130008,0.2992641046606705,0.09484873262469337,0.12428454619787407,11,1223,0.5672279889894778,44.93930213359956,37.01024808614716,149.62741699796953,Point8
767.0,0.848761408083442,0.1421121251629726,0.24641460234680573,0.07561929595827901,0.11082138200782268,0.13689700130378096,0.18513689700130379,0.14471968709256844,0.13298565840938723,0.36114732724902215,0.16166883963494133,0.22946544980443284,0.035202086049543675,3.0847457627118646,0.14471968709256844,0.21121251629726207,0.1681877444589309,3.7900912646675358,0.03911342894393742,0.5554106910039114,0.5580182529335072,0.37157757496740546,0.25554106910039115,12,767,0.5187287321070033,34.27143935362025,29.299986256594973,104.2253967444162,Point8
413.0,1.0048426150121066,0.13559322033898305,0.7142857142857143,0.09927360774818401,0.12106537530266344,0.13075060532687652,0.19854721549636803,0.162227602905569,0.14285714285714285,0.6343825665859564,0.1234866828087167,0.37530266343825663,0.07021791767554479,7.835351089588378,0.24455205811138014,0.16464891041162227,0.13075060532687652,5.556900726392252,0.0387409200968523,0.5472154963680388,0.7675544794188862,1.3002421307506054,0.28329297820823246,13,413,0.7719408996401624,28.883131704300094,18.360842290763888,77.59797974644667,Point8
1378.0,0.7597968069666183,0.24383164005805516,1.3497822931785195,0.06748911465892599,0.08780841799709724,0.10957910014513789,0.16110304789550073,0.102322206095791,0.1806966618287373,0.251088534107402,0.10522496371552975,0.3483309143686502,0.25689404934687954,4.882438316400581,0.16545718432510886,0.14949201741654572,0.0660377358490566,20.20754716981132,0.13933236574746008,0.5863570391872278,0.4716981132075472,0.16110304789550073,0.19013062409288825,14,1378,0.46695428760427976,45.19407664782152,39.964283897197504,144.78174593052023,Point8
393.0,1.0559796437659033,0.1984732824427481,1.1246819338422391,0.12213740458015267,0.13740458015267176,0.1806615776081425,0.23918575063613232,0.1806615776081425,0.16793893129770993,0.2595419847328244,0.16030534351145037,0.3231552162849873,0.1984732824427481,2.989821882951654,0.1806615776081425,0.183206106870229,0.07124681933842239,20.893129770992367,0.21119592875318066,0.4961832061068702,0.6513994910941476,0.07633587786259542,0.31806615776081426,15,393,0.3857251287217813,23.376050303495898,21.56706534687666,74.25483399593904,Point8
618.0,0.6326860841423948,0.3268608414239482,3.1666666666666665,0.07928802588996764,0.0889967637540453,0.10679611650485436,0.12297734627831715,0.11974110032362459,0.21359223300970873,0.2961165048543689,0.07119741100323625,0.48381877022653724,0.3786407766990291,2.9498381877022655,0.14563106796116504,0.15372168284789645,0.030744336569579287,25.83009708737864,0.127831715210356,0.9902912621359223,0.32362459546925565,0.07119741100323625,0.2087378640776699,16,618,0.5864646156651777,33.93108355733972,27.483324250603292,121.97665940288701,Point8
1718.0,1.3597206053550641,0.2788125727590221,1.1728754365541327,0.11292200232828871,0.1920838183934808,0.20256111757857975,0.2532013969732247,0.22875436554132714,0.24330616996507567,0.5215366705471478,0.20139697322467986,0.3178114086146682,0.14493597206053552,7.126309662398137,0.18626309662398138,0.5814901047729919,0.4470314318975553,17.51455180442375,0.19848661233993015,0.6752037252619325,1.5174621653084983,0.4883585564610012,0.42083818393480793,17,1718,0.7947297041113102,60.572085442379766,36.76504533522702,164.3259018078045,Point8
890.0,0.5943820224719101,0.11348314606741573,1.0449438202247192,0.06292134831460675,0.0853932584269663,0.11797752808988764,0.15617977528089888,0.10898876404494381,0.1258426966292135,0.1696629213483146,0.08764044943820225,0.30112359550561796,0.04719101123595506,6.503370786516854,0.1853932584269663,0.11910112359550562,0.5617977528089888,2.5213483146067417,0.0022471910112359553,0.24157303370786518,1.658426966292135,1.6235955056179776,0.1943820224719101,18,890,0.7931550833358629,43.55860359132142,26.528048363573212,115.29646455628165,Point8
1559.0,0.4669660038486209,0.23669018601667735,2.0750481077613854,0.05323925593329057,0.055805003207184095,0.08980115458627325,0.13213598460551634,0.08659397049390635,0.20461834509300833,0.20782552918537525,0.08210391276459268,0.4483643361128929,0.22963438101347017,6.991661321359846,0.11289288005131494,0.45285439384220655,0.003207184092366902,20.74021808851828,0.17767799871712636,0.6363053239255934,0.4842847979474022,0.16933932007697242,0.14239897370109045,19,1559,0.7192591548128231,59.4159280348484,41.2787330485042,214.47413408594534,Point8
958.0,0.37995824634655534,0.23695198329853862,0.9248434237995825,0.0511482254697286,0.05845511482254697,0.07724425887265135,0.11377870563674322,0.10960334029227557,0.13883089770354906,0.17014613778705637,0.07411273486430063,0.2651356993736952,0.12943632567849686,9.720250521920669,0.0720250521920668,0.15866388308977036,0.021920668058455117,9.848643006263048,0.06576200417536535,0.4582463465553236,0.6367432150313153,0.27035490605427975,0.16805845511482254,20,958,0.5443053656170005,41.8115006852248,35.07513110871984,151.94722215136414,Point8
501.0,0.5129740518962076,0.10179640718562874,0.46506986027944114,0.0499001996007984,0.043912175648702596,0.05788423153692615,0.1497005988023952,0.08982035928143713,0.1217564870259481,0.19161676646706588,0.06986027944111776,0.12974051896207583,0.0,5.93812375249501,0.09580838323353294,0.07385229540918163,0.6906187624750499,0.0,0.0,0.10978043912175649,0.7465069860279441,1.095808383233533,0.13373253493013973,21,501,0.5427482971905672,28.07115350603735,23.576832751805636,86.66295090390226,Point8
1528.0,0.4083769633507853,0.3206806282722513,2.4195026178010473,0.04319371727748691,0.06086387434554974,0.08115183246073299,0.10274869109947644,0.08638743455497382,0.19175392670157068,0.2218586387434555,0.08376963350785341,0.37892670157068065,0.331151832460733,5.028795811518324,0.11714659685863875,0.12827225130890052,0.10340314136125654,26.634816753926703,0.19175392670157068,1.1263089005235603,0.35602094240837695,0.14463350785340315,0.14725130890052357,22,1528,0.4473877202317454,46.8047230366974,41.8593410296024,147.29646455628165,Point8
2125.0,1.180235294117647,0.3049411764705882,2.0823529411764707,0.09411764705882353,0.14588235294117646,0.17741176470588235,0.2475294117647059,0.17411764705882352,0.23388235294117646,0.3910588235294118,0.18258823529411763,0.43529411764705883,0.28705882352941176,7.788235294117647,0.1708235294117647,0.216,0.17929411764705883,21.96,0.14352941176470588,0.84,0.7298823529411764,0.33458823529411763,0.32,23,2125,0.4143091232793088,55.76701460730462,50.75558022499127,187.95331880577402,Point8
2536.0,0.5548107255520505,0.2251577287066246,1.1545741324921135,0.06072555205047318,0.07334384858044164,0.09384858044164038,0.14550473186119875,0.10015772870662461,0.18138801261829654,0.2787854889589905,0.09542586750788644,0.3387223974763407,0.2082018927444795,7.2204258675078865,0.125,0.14392744479495267,0.06427444794952682,16.389984227129336,0.11317034700315458,0.6277602523659306,0.5839905362776026,0.25630914826498424,0.17350157728706625,24,2536,0.7174258987274538,69.06900723956818,48.11587579269208,206.10764773832474,Point8
2020.0,0.4044554455445545,0.31485148514851485,1.891089108910891,0.04554455445544554,0.06485148514851485,0.08811881188118811,0.11386138613861387,0.07722772277227723,0.16287128712871288,0.2391089108910891,0.07871287128712871,0.4153465346534653,0.2881188118811881,5.6282178217821786,0.1103960396039604,0.10198019801980197,0.022277227722772276,24.717326732673268,0.19653465346534654,0.5198019801980198,0.3891089108910891,0.14405940594059405,0.14207920792079207,25,2020,0.38043936494966735,53.059554565883126,49.06978730438754,179.09545442950497,Point8
387.0,0.7028423772609819,0.15762273901808785,0.9896640826873385,0.05426356589147287,0.07493540051679587,0.11627906976744186,0.10852713178294573,0.13953488372093023,0.17054263565891473,0.35917312661498707,0.11627906976744186,0.28940568475452194,0.19638242894056848,4.89405684754522,0.10594315245478036,0.12403100775193798,0.14470284237726097,14.627906976744185,0.09043927648578812,0.5297157622739018,0.31007751937984496,0.06459948320413436,0.2144702842377261,26,387,0.35768115344110535,23.193116127414577,21.65874707332067,73.24873734152916,Point8
1422.0,1.1547116736990155,0.39732770745428975,2.168776371308017,0.09774964838255977,0.1308016877637131,0.1659634317862166,0.2517580872011252,0.16385372714486637,0.279887482419128,0.45358649789029537,0.17580872011251758,0.38045007032348804,0.2552742616033755,9.30872011251758,0.1940928270042194,0.3009845288326301,0.2060478199718706,25.033755274261605,0.23628691983122363,0.9571026722925458,0.7538677918424754,0.35372714486638535,0.29465541490857944,27,1422,0.7398990241922248,54.12629447309924,36.4117296074919,163.18376618407356,Point8
382.0,1.1151832460732984,0.3010471204188482,1.8115183246073299,0.1099476439790576,0.112565445026178,0.15706806282722513,0.19633507853403143,0.16230366492146597,0.3010471204188482,0.46596858638743455,0.18848167539267016,0.42670157068062825,0.21204188481675393,6.680628272251309,0.20157068062827224,0.15968586387434555,0.4607329842931937,20.960732984293195,0.19895287958115182,1.3429319371727748,0.662303664921466,0.17801047120418848,0.27486910994764396,28,382,0.6986300782615659,26.397938695309097,18.88727804029479,75.14823227814082,Point8
57.0,1.2280701754385965,0.19298245614035087,0.19298245614035087,0.17543859649122806,0.12280701754385964,0.15789473684210525,0.22807017543859648,0.19298245614035087,0.17543859649122806,0.6666666666666666,0.3333333333333333,0.2807017543859649,0.10526315789473684,12.070175438596491,0.24561403508771928,0.2982456140350877,0.017543859649122806,9.842105263157896,0.08771929824561403,0.47368421052631576,1.6140350877192982,2.192982456140351,0.3157894736842105,29,57,0.8594361800168454,12.17093914455116,6.222308005639126,28.48528137423857,Point8
1239.0,0.7675544794188862,0.27602905569007263,1.8038740920096852,0.07990314769975787,0.09765940274414851,0.1234866828087167,0.18159806295399517,0.12510088781275222,0.2639225181598063,0.2679580306698951,0.1016949152542373,0.3688458434221146,0.2453591606133979,6.383373688458434,0.13882163034705408,0.1735270379338176,0.08393866020984665,19.058111380145277,0.12832929782082325,0.8305084745762712,0.6222760290556901,0.3228410008071025,0.22276029055690072,30,1239,0.5866928463968119,44.255833731758734,35.83879670944478,132.8111831820431,Point8
1451.0,0.49276361130255,0.2811853893866299,1.9276361130254998,0.052377670572019294,0.08821502412129566,0.08683666436940041,0.14403859407305306,0.12405237767057202,0.20606478290833907,0.27705031013094417,0.08959338387319091,0.383184011026878,0.29565816678152995,5.5692625775327365,0.13990351481736732,0.1543762922122674,0.07029634734665748,25.44727773949001,0.2033080634045486,0.8270158511371468,0.39972432804962094,0.15299793246037216,0.21226740179186768,31,1451,0.7525396969184422,55.32216598612943,36.43224028401918,171.118795026618,Point8
822.0,0.6581508515815085,0.13017031630170317,0.648418491484185,0.052311435523114354,0.07785888077858881,0.0948905109489051,0.17761557177615572,0.11313868613138686,0.13138686131386862,0.1897810218978102,0.0827250608272506,0.3564476885644769,0.07542579075425791,6.01338199513382,0.17274939172749393,0.1192214111922141,0.19951338199513383,6.142335766423358,0.045012165450121655,0.5182481751824818,1.1727493917274938,1.2201946472019465,0.19099756690997566,32,822,0.4283211542666852,34.65261963571665,31.313028029974262,111.94112549695429,Point8
724.0,1.180939226519337,0.6823204419889503,1.158839779005525,0.09944751381215469,0.143646408839779,0.18646408839779005,0.21132596685082872,0.17541436464088397,0.7306629834254144,0.9102209944751382,0.17679558011049723,0.9350828729281768,1.0718232044198894,7.44475138121547,0.356353591160221,0.22375690607734808,0.058011049723756904,80.9378453038674,0.5566298342541437,0.49171270718232046,4.9378453038674035,0.850828729281768,0.319060773480663,33,724,0.7341026490606696,37.36065714324957,25.369325030123658,104.42640687119285,Point8
1190.0,0.5134453781512605,0.22773109243697479,1.9260504201680673,0.041176470588235294,0.06218487394957983,0.10756302521008404,0.15042016806722688,0.08487394957983194,0.1689075630252101,0.2739495798319328,0.09747899159663866,0.3949579831932773,0.30084033613445377,5.673949579831933,0.12521008403361344,0.1369747899159664,0.06554621848739496,23.957142857142856,0.1689075630252101,0.7512605042016807,0.42857142857142855,0.14369747899159663,0.14705882352941177,34,1190,0.7439119640133671,48.15426287469267,32.18041663368598,134.66904755831212,Point8
1726.0,0.42120509849362686,0.2665121668597914,1.668018539976825,0.04692931633835458,0.046349942062572425,0.0816917728852839,0.11703360370799537,0.08400926998841252,0.17381228273464658,0.22363847045191193,0.08458864426419467,0.4101969872537659,0.264774044032445,7.835457705677868,0.11066048667439166,0.13383545770567787,0.013904982618771726,19.442641946697567,0.11645422943221322,0.6703360370799536,0.5,0.22190034762456548,0.13035921205098494,35,1726,0.6012748963160487,52.6598241041085,42.07742373620587,159.98275605729688,Point8
370.0,0.5432432432432432,0.2,0.5513513513513514,0.07297297297297298,0.04864864864864865,0.0918918918918919,0.1891891891891892,0.1,0.15945945945945947,0.1945945945945946,0.08648648648648649,0.25135135135135134,0.17567567567567569,2.9513513513513514,0.10270270270270271,0.11891891891891893,0.11081081081081082,10.2,0.024324324324324326,0.34594594594594597,0.8216216216216217,0.3,0.14864864864864866,36,370,0.600989414322243,24.490946703754243,19.57456015790999,70.87005768508881,Point8
