cell_size,Background,BetaCatenin,BetaTubulin,CD20,CD3,CD4,CD45,CD8,CD9,ECadherin,ER,GLUT1,HER2,HH3,HLA_Class_1,Ki67,LaminAC,Membrane,NaK ATPase,PanKeratin,SMA,Vimentin,summed_channel,label,area,eccentricity,major_axis_length,minor_axis_length,perimeter,fov
1223.0,4.333613015745836,3.707310689253661,5.938153521351208,2.2938286017696514,2.2938286017696514,2.6825792892122826,2.901806626551638,2.715432729206631,3.49348440855331,3.85266623139135,2.7261503684840784,4.4393698024789785,4.015580561547426,6.909063679725936,3.1184666754026042,3.188170291027061,1.8264317133914914,8.245764323316108,2.979333668672104,5.047861522130188,4.092167593028955,2.945612835098546,3.2147503106653943,11,1223,0.5672279889894778,44.93930213359956,37.01024808614716,149.62741699796953,Point8
767.0,5.134374908722001,3.3484140329043703,3.897989051092455,2.720617125858049,3.100511236200391,3.311122242597097,3.612386206410776,3.3665523062418115,3.282214002948518,4.280039693808571,3.4770672666100015,3.8267890166264777,1.9712574348839909,6.424789236957883,3.3665523062418115,3.7439868332514017,3.516525594742617,6.630709206101445,2.072982697830211,4.710350943859185,4.715034037719767,4.308500764004077,3.934327845881052,12,767,0.5187287321070033,34.27143935362025,29.299986256594973,104.2253967444162,Point8
413.0,5.303173052514976,3.3015784648540434,4.961894126325716,2.990968961141962,3.188594121415542,3.2653129770679437,3.6822225982276873,3.48051096988526,3.353629972663141,4.843276392430392,3.208330845191545,4.318472334425262,2.647197890740419,7.356963458979499,3.890408048852162,3.4952983996963023,3.2653129770679437,7.013358705688557,2.063714197580677,4.695488250247547,5.033813979507579,5.56088265515834,4.037355070344845,13,413,0.7719408996401624,28.883131704300094,18.360842290763888,77.59797974644667,Point8
1378.0,5.023656428733906,3.8874603040453355,5.598274403245711,2.607972500699112,2.8689462117280966,3.089284297841723,3.4735681436170327,3.0210681104632404,3.58814660024696,3.916763993684348,3.048912936677977,4.243920997326184,3.939604432178518,6.883963165362296,3.5001865015300466,3.3989218864470563,2.586472398269057,8.304373584666404,3.3287095697252354,4.764563679178541,4.547013618931688,3.4735681436170327,3.638964271980623,14,1378,0.46695428760427976,45.19407664782152,39.964283897197504,144.78174593052023,Point8
393.0,5.352808693810071,3.681850630410466,5.41583740043112,3.197380447258476,3.3148133301252005,3.5879527172579935,3.8682392386794393,3.5879527172579935,3.5150477357125878,3.9498514904210253,3.4686139102931386,4.168934151645889,3.681850630410466,6.3935339779678015,3.5879527172579935,3.6019178779700636,2.6616013059612076,8.337737809658327,3.743908383198631,4.597608842157818,4.869744111569889,2.7299680372697233,4.153068518830092,15,393,0.3857251287217813,23.376050303495898,21.56706534687666,74.25483399593904,Point8
618.0,4.840598917683727,4.180330523518586,6.450999369551891,2.767602411271959,2.882303650718457,3.0636684212539955,3.204211229840526,3.1776330862677122,3.7551783673294072,4.081600051605246,2.6609143225940954,4.572379266194252,4.327324354266451,6.380070556809521,3.37281527836575,3.4267620869230737,1.841725286598596,8.549857769825188,3.2428031616138315,5.288586683226919,4.170384892715365,2.6609143225940954,3.732214589868562,16,618,0.5864646156651777,33.93108355733972,27.483324250603292,121.97665940288701,Point8
1718.0,5.6056101296689524,4.021423305838801,5.457793911290951,3.119214254617665,3.649170807510084,3.702212482986339,3.925137016202144,3.823688284452028,3.8853047415904096,4.647433575905923,3.696455829543108,4.152267662629756,3.3680421529717464,7.262111380355615,3.6184420690882706,4.7562299703518205,4.493316075577109,8.161349515124979,3.681917705250714,4.905631380172698,5.715367534621228,4.5817167783976585,4.432951615660057,17,1718,0.7947297041113102,60.572085442379766,36.76504533522702,164.3259018078045,Point8
890.0,4.77815509156793,3.124152023607539,5.342303384893359,2.53870318214212,2.8412401569015415,3.1628475791228956,3.4425931859072594,3.0839049028650565,3.227169693181317,3.525243104006283,2.867043802201301,4.098358479056371,2.2558069787007127,7.170638582675448,3.6137679499685618,3.1722927723854446,4.721783202834363,6.223115102991818,0.22286949538993045,3.8781620506558454,5.804195998511396,5.782969988075859,3.6610484918504365,18,890,0.7931550833358629,43.55860359132142,26.528048363573212,115.29646455628165,Point8
1559.0,4.536933174766734,3.8577600944290955,6.028307510463432,2.3740637999330163,2.420358386055271,2.891245705967255,3.2758224516378394,2.85510971826387,3.7123051714085986,3.727839329635855,2.802235918698187,4.4962925757234995,3.8275242429803202,7.243036077128911,3.118957329809679,4.506254618068158,0.31546013894129926,8.330392142770169,3.5713259689604606,4.846302345066469,4.573341825068086,3.5233372778449588,3.3504255011064688,19,1559,0.7192591548128231,59.4159280348484,41.2787330485042,214.47413408594534,Point8
958.0,4.330796579496944,3.8588645747327583,5.2202157662027,2.334711807034121,2.466058624985029,2.741698528847375,3.1267430596227808,3.0895045696708583,3.325113283345094,3.5280822394674822,2.7006701997314724,3.9711593002931798,3.255240027346859,7.572529023145398,2.672360801543705,3.458341712490858,1.5263728018675993,7.585651304122928,2.582335648775316,4.518088033847709,4.846990201154779,3.990639510675123,3.515757935512945,20,958,0.5443053656170005,41.8115006852248,35.07513110871984,151.94722215136414,Point8
501.0,4.630882342424054,3.015940757404572,4.532865284563803,2.3104792138450265,2.185473538360553,2.456386330391269,3.4003130769024223,2.891458227761945,3.194267261078308,3.6467396463662913,2.642142878904419,3.257580450468166,0.0,7.079711292434451,2.955624751924711,2.6971816364029,4.928202452326257,0.0,0.0,3.0911124140875494,5.006011921200669,5.389830525845382,3.2877988298857694,21,501,0.5427482971905672,28.07115350603735,23.576832751805636,86.66295090390226,Point8
1528.0,4.402902636984549,4.161250804696532,6.181883626320229,2.169395370951946,2.505883289925605,2.7906586766938593,3.02520786595972,2.8527375644270228,3.6474542235425647,3.7931100283300174,2.822176369571965,4.328078941294477,4.193366962381289,6.913498909288973,3.155804960671674,3.246233013374135,3.031527422709924,8.580536662236083,3.6474542235425647,5.417282899652954,4.265748822589768,3.365958055921194,3.383853789829292,22,1528,0.4473877202317454,46.8047230366974,41.8593410296024,147.29646455628165,Point8
2125.0,5.464049133911705,4.110949721840627,6.0318216080066955,2.9379180439698827,3.3745352384472573,3.569828810811169,3.902499273066188,3.5511168937667974,3.8458370287006285,4.359583516660377,3.598544667310534,4.466715935969406,4.050552492249755,7.3509320781507155,3.5320487518503514,3.766375901843312,3.580366447199976,8.387540035030597,3.3583134101392966,5.123999408359393,4.983492373304646,4.203685955626546,4.15912713462618,23,2125,0.4143091232793088,55.76701460730462,50.75558022499127,187.95331880577402,Point8
2536.0,4.709270315842633,3.8078560317980834,5.442067679650395,2.5036382223250673,2.6903360848443643,2.9350711868057475,3.3719494346192165,2.999791185367516,3.5919595171053205,4.021326223740636,2.951645953252241,4.215960799256535,3.72964656391602,7.275231781660743,3.220471998464453,3.36107607425337,2.5597215515527334,8.094987890020358,3.121402553172707,4.832783849782721,4.760520161320726,3.937326746895772,3.547578232847209,24,2536,0.7174258987274538,69.06900723956818,48.11587579269208,206.10764773832474,Point8
2020.0,4.393256462479306,4.142915234526483,5.935477268305362,2.2210931474091957,2.568553879118204,2.872452294075046,3.127466686413746,2.7414862027195848,3.4844634314416365,3.867918212073089,2.7603796187567946,4.4198201679589575,4.054236047575703,7.026110997501199,3.0966813825165453,3.017735978392029,1.5410727288718908,8.50582189232775,3.6720474639854985,4.6441025325424805,4.354586446930749,3.361990310986597,3.348182948940002,25,2020,0.38043936494966735,53.059554565883126,49.06978730438754,179.09545442950497,Point8
387.0,4.945745344550372,3.4517712638972395,5.287953186641743,2.3927992851206916,2.7116111729153953,3.1483990560565545,3.079678142035381,3.330158281802314,3.530405865187721,4.274560340776372,3.1483990560565545,4.058689898584518,3.6712736227917797,6.8863399910258645,3.055684714550223,3.212714834914028,3.366436180935071,7.981248624390611,2.898283326255111,4.662991735933533,4.127644330571671,2.5647061301777607,3.759276346514232,26,387,0.35768115344110535,23.193116127414577,21.65874707332067,73.24873734152916,Point8
1422.0,5.442186795308298,4.375481808566051,6.072485805913737,2.9755779129283075,3.2657024498248686,3.5032359712502896,3.919424942337982,3.4904660783632666,4.025268742794303,4.507869563007531,3.5607665280895002,4.33208971111186,3.933284011693894,7.5292692624079605,3.6595615846832126,4.097896801114958,3.719258694792318,8.518542531563748,3.8560563915212636,5.25450004893921,5.015823084474548,4.259287669993268,4.076656497887128,27,1422,0.7398990241922248,54.12629447309924,36.4117296074919,163.18376618407356,Point8
382.0,5.4073562059873845,4.098104621007077,5.89249033171024,3.0926280739932,3.1160640723768718,3.448253144383098,3.671032792568831,3.4809788322815374,4.098104621007077,4.5347954284865795,3.6302658582717977,4.446784237112734,3.74790147747981,7.197529962557031,3.697316910372835,3.4647495919390656,4.5234985040031,8.340968252916031,3.684261096955878,5.593186465019015,4.8863432353449845,3.5731924800523394,4.007187837407995,28,382,0.6986300782615659,26.397938695309097,18.88727804029479,75.14823227814082,Point8
57.0,5.503777916881301,3.653831977582869,3.653831977582869,3.558662453864912,3.2028297942268367,3.4534919488349423,3.820695731351152,3.653831977582869,3.558662453864912,4.892908503694372,4.199930001980373,4.028171955211094,3.049274220006192,7.789055108245032,3.8947375842234973,4.0887603797187975,1.3280717613951343,7.584987262321816,2.8679372905016063,4.551214365853969,5.777064272150855,6.083585034375253,4.145888456835023,29,57,0.8594361800168454,12.17093914455116,6.222308005639126,28.48528137423857,Point8
1239.0,5.033813979507579,4.011396178873913,5.888261674820233,2.77527025922844,2.974659054298037,3.208330845191545,3.593115110979055,3.2212762081363704,3.9665763740310767,3.981740454240756,3.014948034319892,4.301124584860388,3.893700202565855,7.152014728972927,3.3250467007927362,3.547724724908238,2.8241779104762714,8.245810240559846,3.2466763000315804,5.112636464096971,4.8240104137684785,4.1679618084279575,3.7971617776305555,30,1239,0.5866928463968119,44.255833731758734,35.83879670944478,132.8111831820431,Point8
1451.0,4.5906945990895585,4.029892332847407,5.954618534858607,2.358033067398937,2.8735365930831187,2.8578900366746884,3.3618461801747994,3.212886557908588,3.719340919873534,4.015086746999961,2.888943612375767,4.339247629393762,4.080051906170117,7.015580825914098,3.3327899226349764,3.4310025267213664,2.648303075245995,8.534926177380115,3.7058887485040386,5.108422499536713,4.381493646086413,3.422052782844602,3.7489632826251547,31,1451,0.7525396969184422,55.32216598612943,36.43224028401918,171.118795026618,Point8
822.0,4.880053960397395,3.2608779727500425,4.865157850946634,2.356790178249782,2.749558822348561,2.9460507850444184,3.5709751139259316,3.1211238373487213,3.2701532879763873,3.6371263769731215,2.8097179553455947,4.2669462877100734,2.7180770768302347,7.092305376155192,3.5432407139155795,3.1732986887202776,3.687070860964082,7.113523116982872,2.2096115802936134,4.641109386497418,5.4576864429152145,5.497344550232561,3.6435073791371484,32,822,0.4283211542666852,34.65261963571665,31.313028029974262,111.94112549695429,Point8
724.0,5.464645368679804,4.916115185660072,5.445755296403289,2.992710416529795,3.3591262527844066,3.619519012615656,3.7445232278572425,3.558524546657774,4.984561230751864,5.204279682231949,3.5663551092956127,5.231225837536949,5.367700255379288,7.305827089130558,4.266682370151683,3.801621265184946,2.45854295055433,9.691998888551652,4.71254321399163,4.588560088172967,6.89524745462212,5.13680747060932,4.15618917437439,33,724,0.7341026490606696,37.36065714324957,25.369325030123658,104.42640687119285,Point8
1190.0,4.631800557385266,3.8192093067528163,5.95379559735248,2.12285814742786,2.5270770936749454,3.0707928713548878,3.405097671975203,2.8351818619649,3.520788816759954,4.003839113964341,2.972819631197147,4.3695017014587725,4.0974178805743895,7.034203593266707,3.222145920931867,3.311688799813318,2.5790864150902895,8.474583929880087,3.520788816759954,5.012358848100271,4.451155589490995,3.359480858505841,3.38254875499575,34,1190,0.7439119640133671,48.15426287469267,32.18041663368598,134.66904755831212,Point8
1726.0,4.433822856216974,3.9763337689352958,5.809962770813248,2.2503675568002532,2.2382211126891516,2.7972406430309493,3.1548434505237606,2.8250128642889902,3.5493644653700285,3.801092348383113,2.8318378895526926,4.407348133690417,3.969795301645373,7.356977065935471,3.099064225147396,3.2885660102602854,1.1324468356132422,8.26578612508901,3.149898768321421,4.89839685332459,4.605270170991424,3.7932978175855885,3.262323809906006,35,1726,0.6012748963160487,52.6598241041085,42.07742373620587,159.98275605729688,Point8
370.0,4.688203971456038,3.6895038689889055,4.703016584614554,2.6853132934835813,2.285585839545685,2.914122463416578,3.6340073416914236,2.99822295029797,3.4633335524526716,3.6621400315537582,2.8538759159332616,3.917809329875929,3.5600107074513083,6.38058338730987,3.0247622906652567,3.170767145624196,3.1004162281929384,7.620705327130371,1.621840608995081,4.2370534522277,5.101879093889463,4.09462222433053,3.393277035798472,36,370,0.600989414322243,24.490946703754243,19.57456015790999,70.87005768508881,Point8
1616.0,5.617234252415904,4.413544888706553,5.933512015150982,3.127466686413746,3.535475419678511,3.771923847985565,3.9271534394500374,3.8848401767977325,3.9344382573993153,4.8757466824360325,3.67956607689428,4.431370831451422,4.15307841488144,7.3083409618532835,3.6638380810819946,3.9607045391844267,3.9862990000841054,8.786520991762139,4.170428187945369,5.139030958725349,4.98899611825797,4.127474231272242,4.418031244534728,37,1616,0.8082492282697961,59.92713682215968,35.28752778276282,162.81118318204307,Point8
1267.0,4.296133144162751,3.601392344868735,5.964674896782081,2.021749376064893,2.3070063282749866,2.782718253974023,2.9441773099908275,3.0613797690902596,3.39677880373502,4.115182000679757,2.680406911192075,4.41745402147227,3.663955683008645,7.019787270916627,3.146194820016123,4.71784553956735,1.149942843972157,8.072187921641879,3.172945502272662,4.9213064511885944,4.327870429640159,3.0539775615941838,3.443199325409523,38,1267,0.8838609146289941,60.469856355899694,28.28476374596993,161.976659402887,Point8
2345.0,5.747323135967391,4.314962372095895,6.041173750912905,3.2097882834836557,3.6120502932214946,3.8504640043378213,4.021705300279821,3.976380087359116,3.9635066373021104,4.892695285334464,3.9068680989637197,4.475720325672315,4.134313669565455,7.005350934629199,3.727119957992283,4.132947317259242,4.37791067785263,8.65397306388111,3.913700245437944,5.295352976675647,4.85820190370666,3.7188821123172855,4.503479592733249,39,2345,0.7340984327939304,67.07893693917745,45.54948727420587,191.19595949289334,Point8
1587.0,4.815313976498823,4.231546762016024,6.121845182950473,2.643318431040843,2.6162028472959484,3.134618800129453,3.5535537492695592,3.272489246907877,3.945248159546333,4.307324274700835,2.974752299203279,4.51638609892648,4.4420853315855595,7.486045510907042,3.6130240677729404,3.915565905898886,2.8151127860121545,8.795912747668014,3.815306158869417,5.400100129835336,4.829511159018504,3.91305218390537,3.6882444100992293,40,1587,0.6755996160440484,52.89898531181154,39.00076695015952,154.36753236814712,Point8
1086.0,4.475706919197599,3.2861940410227466,5.003904830879843,2.504416700449482,2.6174673713441274,2.6568025936661295,3.1849719122497624,3.072381786869172,3.01997558328238,4.30469535630879,2.9061755872112034,3.5559006956234973,0.0,7.100763008750714,3.4448779840584614,3.81387927115561,3.801621265184946,0.0,0.0,4.716669671881949,5.058032485545892,5.486623504516787,3.561141542212473,41,1086,0.6378069879991158,42.55165804433283,32.773126974864155,126.36143571373725,Point8
1673.0,4.690570865275461,3.6449472942775643,4.555653267867034,2.328142055405077,2.928662647341394,2.9600366450183144,3.2889813649094752,3.1859218304708463,3.6449472942775643,3.91421291670865,3.0543194492151327,3.7315895814392714,3.4566684203112885,7.070256998985327,3.1143595514742013,3.500871879565678,4.0289929741216275,7.7866552356104695,2.7475930628801097,4.158454792156662,4.826822627211108,4.510697828136357,3.757022171685794,42,1673,0.527439626473876,50.475800100105054,42.88386192044678,158.60407640085654,Point8
331.0,5.267666695135742,3.7594217754369845,5.974715096314852,2.866735891388966,3.2113964919484115,3.4861210260238242,3.5400922312518115,3.1091116746009417,3.840466064048728,4.140843032430157,3.1867859567035786,4.34055585427733,4.029115020894341,7.295542849825887,3.326132316776539,3.4861210260238242,3.86608543098267,8.484270471966074,3.655750112046911,5.145207186948318,4.857551523584359,3.7015012166018404,3.8533577154902816,43,331,0.37080268741875877,21.299788840950043,19.781362476694806,65.11269837220809,Point8
2087.0,4.548602798627628,3.7376204797630983,5.279967542580901,2.299672791348189,2.622961970847651,2.764755753400934,3.1035887802379483,3.0730788533851294,3.626804166201281,3.82492142428882,2.7885240688282438,3.946776809877811,3.6885462935137,7.251321698185142,2.9948799453646555,3.243607063877026,2.399308195486236,8.01637967914263,2.9755607664211867,4.685777050223624,4.602871993828708,3.8974696235468262,3.5637204910996902,44,2087,0.8213534881115245,71.50328726230576,40.78687197501613,199.81727983645297,Point8
1599.0,5.095945437215485,3.8077805307488277,5.982045775519237,2.7130850196845615,2.9346478076871905,3.250562699433592,3.5532155873240536,3.33854428907821,4.095247072899547,3.864423077108307,3.2553908707041965,4.434554442404171,3.8512246186187284,6.969123620828367,3.264978041085515,3.6389022940356273,2.9077755640174203,8.06561548088499,2.7375664817906538,5.763864981787573,4.649903712818981,3.6189961519972327,3.848563912483972,45,1599,0.6931942025615941,54.42702353241886,39.228323842443416,166.40306627407986,Point8
2629.0,4.722482733183287,3.831308713818345,5.608764632659609,2.4996285351518286,2.6809351347889394,3.129655411197573,3.3626955187613348,2.967868858636102,3.7380731846311805,3.9796648818897182,2.852245094467843,4.253954165327946,3.898260485662331,7.356131136106737,3.155874828721438,3.4264304073117318,2.6222062854300026,8.155954325225878,2.948172721022969,5.0118201020474595,4.7999084334687,4.148040506440104,3.5251450274342946,46,2629,0.7022116538917468,70.55932244370369,50.23599752610793,237.85891039679558,Point8
1236.0,4.373246150415563,3.7551783673294072,5.868518389560466,2.376991124770192,2.406348542726165,2.882303650718457,3.048468461798972,3.0173606696678488,3.6389581044443746,3.7589549689810027,2.638153404901794,4.305732936125738,3.591088081472095,7.686827966655394,3.2920526364296436,3.655813233620172,1.9820394187790946,7.988243258246995,3.078641773521818,5.091462360200438,4.886822746430712,4.134775331206018,3.44755313010657,47,1236,0.7053265921056654,52.2133764368987,37.013148809595194,191.77564927611036,Point8
1144.0,4.26994188275043,3.8768612944772385,5.810898684142116,2.4228081231029255,2.342837962353399,2.8135138367337205,3.1178039575061005,2.7598559169412114,3.5551655193887903,3.650334056524551,2.5792858093822715,4.38741227205949,4.111371630407098,7.083793265489954,3.2614479887551893,3.062243252531144,2.9034334593546207,8.46073387866042,3.4555254327576224,4.92049344113381,4.10850373275217,3.1556881773380505,3.2614479887551893,48,1144,0.6786346004647809,45.11822836434231,33.13825849077278,132.66904755831214,Point8
1135.0,5.058556400874238,4.243021550888378,6.1970133517854125,2.573824546035015,3.0619124470874746,3.2213498656002013,3.572985477407887,3.1635580160112413,3.6445100205556544,4.388766997181054,3.185621857344473,4.490591867727695,4.029436872265376,6.692948473809884,3.4411055689628185,3.4798150928812914,3.4578788095032307,8.600983561216035,3.927277972370972,5.170716483852153,4.425280070041151,3.2693232346716523,3.8056878949022974,49,1135,0.6167005367920606,43.39033170983438,34.156775636424506,130.08326112068525,Point8
1875.0,4.367412246430254,3.976912903816136,5.986391315122827,2.120263536200091,2.26150544469981,2.8650717489632402,3.175346542136007,2.952071083140008,3.6570226013791522,3.968886419300089,2.729068650636581,4.459121608091095,4.135529064909725,7.242474109431891,3.1619108170576964,3.2399521153707656,0.0,8.481624086126617,3.479930808274758,4.9823742948574665,4.395423991913753,3.6091255554182693,3.3541618629788394,50,1875,0.7910409670605241,64.22167551828053,39.288456441473656,186.29646455628165,Point8
1303.0,4.843759539534858,4.32251293283027,6.059336633727803,2.4106478774443016,2.754920563212481,3.164630335666577,3.478702937767052,3.1516054057358893,3.7504630207630676,4.665567370585409,3.083818231653627,4.536182472712868,4.338669303671657,7.085847574034867,3.6072677958396278,3.6196722725723385,1.6013792167441168,8.722127469047425,3.7789041241158596,5.182099615747755,4.585901178225399,3.4881192006246176,3.663884310439447,51,1303,0.6865611236416092,49.03048766782191,35.64869912371668,148.18376618407356,Point8
2619.0,4.68132578051353,3.4713684454092353,4.349594441077468,2.5033886552657383,2.864745544304267,2.96775118453004,3.339823177938929,3.13012568868507,3.275637611126252,3.780918972347751,3.006169979729499,3.729132139251641,2.820397612417193,7.0519406679402294,2.8862077214722786,3.948762381038196,1.535679581453291,6.958018018125505,1.4198195362170667,4.3525476709832756,4.833936189637188,3.487827508552036,3.697480335370682,52,2619,0.7821254505755829,74.9219819132892,46.68546022691949,227.16652224137044,Point8
1355.0,4.614816644867793,4.035108386805818,6.028417690923676,2.5240200486680515,2.5121985054867793,2.925921277448043,3.3609651289735534,2.9721865401628733,3.767467480930319,4.090927422150141,2.9796945875703087,4.472085536344062,4.187310259234903,7.310017677777499,3.329790154522296,3.405981762964258,1.0036309543403823,8.522874479043278,3.503766483829359,5.143831666097294,4.731929212324899,3.6248056032960068,3.458390168288471,53,1355,0.5856020210067653,46.36001401899268,37.57936768345976,141.29646455628165,Point8
1222.0,5.372446894127242,4.218568440137551,5.6699492470339,2.8753898221701637,3.4893225919874316,3.61574694542252,3.839509999786729,3.667189700699909,3.9618764565642794,4.438255741494171,3.5380262175045614,4.265616489016269,3.8569465941456267,7.0895318283725155,3.479291152526615,3.6375034737740344,3.7890068930292733,8.360223539332598,3.5979948651867395,5.311350037143356,4.703385506936399,3.8073376069549063,4.274766294227375,54,1222,0.5852291656981209,45.001944953866214,36.49063460875537,142.66904755831214,Point8
295.0,5.160451033036058,3.5040672120391396,4.65485767154092,3.13957927243541,3.2763309882183145,3.419077155369493,3.7707558293200325,3.3737167040993983,3.2763309882183145,4.934403755106815,3.0791958074858297,4.321048743374521,0.0,7.1018720905230275,3.483485968097968,3.483485968097968,4.545928528485396,0.0,0.0,4.226675734511284,5.742578781314452,5.344706072274145,4.018384661671917,55,295,0.8327110710445514,26.670480025683784,14.76765148041497,67.79898987322333,Point8
863.0,5.225040229694296,4.095008184992253,6.388788163656983,2.637379575142889,3.2216263922776465,3.542686594381993,3.5691350370268697,3.5086126859356512,3.89490296903548,4.496451664936622,3.359392975195227,4.585378897563812,4.284295864058262,6.248559736376168,3.487597786556384,3.72586908167066,3.2842397208100222,8.696265005435308,3.801092348383113,5.50864916901649,4.225091915773311,2.620746522675202,4.067624831785258,56,863,0.5386178550453715,36.38004144215456,30.65201047430947,114.19595949289331,Point8
862.0,4.6122052376881175,3.4527198026343062,5.791125378011951,2.1092405729244517,2.7329543005713246,3.0411572627072343,3.0411572627072343,2.972501225961737,3.3025902860484555,4.044700452369953,2.9239786901803337,4.5129919594197245,3.802250612784887,6.315600392505009,3.2041503713470125,3.6871838924714875,3.1755374786401287,7.976219382557849,2.5159024232383493,4.6075872068430215,4.028316864386277,2.189271219459662,3.550521973862776,57,862,0.680372886877031,38.98621155807695,28.571673197993288,113.01219330881976,Point8
