CD4,CD8,CD45,SMA,Vimentin,CD31,Keratin-pan,E-cadherin,MastChyTry,MPO,CD20,CD3,CD14,HLA-DR-DQ-DP,Foxp3,CD16,CD11c,CD206,CD11b,CD68,CD163,CD209,cluster,hCluster_cap
-0.666765385822029,-0.363663912535612,-0.670704243888879,-0.184313179618229,-0.839943772958926,-0.277408167599167,-0.199046168585494,-0.128163191850863,-0.103878817379219,-0.135029925277121,-0.347330983617048,-0.560828447128483,-0.54109931860008,-0.747059069654193,-0.109693247667437,2.37395798753025,-0.505237100683,-0.585069275306675,-0.437985410807889,-0.359029481784027,-0.176831301834721,-0.143764431663303,50,3
0.105209956324053,-0.0144568168588758,0.33721649909232,-0.144967967534507,0.514827992204323,-0.236686201618426,-0.143147634622238,-0.110011942563493,-0.0968104961196114,-0.104160360836283,-0.250163280364668,-0.0380295869219247,-0.29341580372414,0.940566702721542,-0.0913646159891854,-0.294275930283148,-0.0657350719797303,-0.291090617054445,-0.250946780097622,-0.202321636434996,-0.189947082156082,-0.135630160546222,68,4
-0.482431567297904,-0.347553392776148,-0.674418777410402,-0.138263194336393,1.53139908858579,-0.221620086156797,-0.129353631235827,-0.0978517985386683,-0.100726029831378,-0.128176491920006,-0.332344351886835,-0.520194385278012,-0.396841250275255,1.42524744969363,-0.110034321489441,-0.33040035988745,-0.189994726027288,0.139311655985835,-0.155672226080368,0.538853421497073,-0.185201295609101,-0.139951329193673,96,4
-0.514856315472914,-0.350412530196334,-0.824439618618821,-0.169699791571808,0.0526533715248796,-0.24942343253345,-0.1515009027724,-0.108816725809138,-0.101506312307144,-0.133868169345212,-0.330636287833264,-0.531215052520713,-0.563925335157835,1.78995599791099,-0.111196860458379,-0.341352805088303,-0.316934626632888,-0.268264052070182,-0.192699187481834,0.204148253116875,-0.18743317545995,-0.141260023266025,82,4
-0.766308075399634,-0.392557233793549,-1.17750303503743,-0.190388409246856,-0.89253425382238,-0.278434268704463,-0.170829697246156,-0.116348773889401,-0.103692618184554,-0.137485605362155,-0.349105131743574,-0.577540829740431,-0.781006329247347,-0.221925436703245,-0.113992627779409,-0.366794407852404,-0.513474695237255,-0.591195058389687,-0.425399704714937,-0.365632285391157,-0.196741799886995,-0.143767002580494,91,4
-0.562572937818273,-0.315626687665432,-0.884827679180061,-0.180516402566602,-0.812091570256986,-0.266291044963405,0.0767765246368438,-0.0440858588326683,-0.100752664224414,-0.135808777906284,-0.317302166320688,-0.52060039515341,-0.64858269876682,1.17114797866172,-0.113061813847219,-0.321429226709525,-0.385432097298208,-0.455234527194513,-0.263223945855996,-0.251227206925899,-0.192941132022653,-0.141170292241227,81,4
-0.558835714998859,-0.170378571596334,-0.192893537541877,-0.188536187083053,-0.824274232754074,-0.271802519486005,-0.16671416209403,-0.123535156492794,-0.102174475670692,-0.135259321549381,-0.310074781078793,-0.359407866719779,-0.666544731674596,0.211168557368997,-0.111658582408635,-0.353716694045415,-0.414427095224764,-0.5039411884552,-0.40646754490912,-0.339790117628559,-0.196006630286264,-0.142054561778151,71,4
3,-0.106785595017895,1.44710101267115,-0.180160227577414,-0.603029282064523,-0.253182927882933,-0.144164823996368,-0.110860345891803,-0.0976923898115958,-0.131486986627069,-0.186187355147577,1.37187356375664,0.106524090208467,1.18760513058223,-0.0877098287331561,-0.277454054467562,0.417921896255104,-0.112564030144485,-0.200323037467412,-0.224670584199696,-0.17113612719101,-0.130028096531128,7,4
0.834338553788908,-0.146957941705971,0.996893419195812,-0.173459670311346,0.18980123813641,-0.189140404589551,-0.0347295417648263,-0.0619565592171237,-0.09941491002888,-0.121732333490602,-0.300147917767535,-0.171197571303992,0.794102949511785,3,-0.105573005712633,-0.0961709212837129,1.13458582245255,0.901796774736536,2.68865041929231,0.638961532468566,-0.132966055634317,-0.122094954113823,22,4
-0.619430737007196,-0.0775505438646474,-0.851491685470298,-0.00428277569474525,-0.0690043107304473,3,0.28273354318871,0.141577386452752,-0.0789214532157287,0.0479121829425654,-0.246009950773636,-0.463373114307792,-0.531758191767785,0.662002856987645,-0.100110718285893,-0.29955369397347,-0.453230120603183,-0.444309192899032,-0.272158726315138,-0.30917181746807,-0.185235121345361,-0.133482163686397,44,5
-0.675076093855315,-0.222683537160934,-0.964438294500143,0.1356355912915,1.31308634040372,3,-0.141827488149908,-0.0985193659233935,-0.0951515714946316,0.00196783883106172,-0.2968392551074,-0.47038829788692,-0.675228717839789,-0.210039760164615,-0.111369742136355,-0.326546727861981,-0.497790037208818,-0.539789724830796,-0.395460538858467,-0.35572387136429,-0.19112636713494,-0.137994015553705,35,5
-0.721259402289173,-0.241674980416705,-1.06848826173009,0.0130214064177958,0.43802427987355,3,-0.16684204554138,-0.112757095282799,-0.100238998534958,0.00842093605798633,-0.302202791992645,-0.523640080418848,-0.717863250198776,-0.442283557225435,-0.112008459704371,-0.340624193138656,-0.505485607152546,-0.570840016279035,-0.413552812400823,-0.363497491223834,-0.195448561164537,-0.142000956263498,46,5
-0.72872250660413,-0.173409770494708,-1.01146683075013,-0.131627303352356,-0.594680284976741,3,-0.171158299624991,-0.111730446736037,-0.0975066188435822,-0.0371795014167598,-0.309311732337771,-0.53974410480395,-0.656038355852514,-0.56588379275983,-0.109603813805473,-0.349660722890783,-0.503255489993996,-0.57370498829018,-0.424965424052404,-0.360104142030856,-0.196335749764509,-0.14183477326018,55,5
-0.540021974188811,0.00183404575918996,-0.286683493470099,-0.18648174449311,-0.781445982712873,1.82969803738411,-0.197005580925751,-0.130809895016477,-0.101466163026759,-0.101241733892008,-0.258812627796682,-0.29687948969681,-0.437761659486098,-0.704936185333217,-0.111828636338429,-0.321031358373003,-0.460191341751356,-0.562529137539155,-0.427326214975017,-0.346460694224182,-0.192841483905763,-0.13858117077077,36,5
-0.767336116885821,-0.386572184746522,-1.16831680068898,-0.190153544199133,-0.884560603401713,1.62880249964899,-0.199518166552272,-0.131964448551931,-0.103663701437314,-0.134486540166314,-0.348694014690323,-0.577277220795445,-0.777186927313009,-0.807031057134972,-0.113267399871391,-0.367754361393755,-0.515184001916364,-0.594600411680565,-0.440669988518275,-0.368061324549565,-0.196833657156692,-0.143911376182736,45,5
-0.552189311736074,-0.20678874339249,-0.799120219178388,-0.0665632778715527,-0.0962426426052635,-0.231216490112818,-0.110997122495352,-0.041544553264056,3,-0.0134438144065205,-0.281756382365873,-0.400002505682484,-0.661178737675231,-0.569776906206806,-0.104700581338498,-0.359827385225373,-0.458573076264639,-0.51000548381687,-0.423293402019126,-0.34524032422015,-0.191592954181239,-0.13318557937746,54,6
-0.764646209574886,1.2378963963238,-1.09419816402038,-0.186154380310844,-0.88234760862015,-0.270508521764398,-0.198409829682643,-0.13191887062619,-0.103597859796508,-0.137516269319898,-0.346388255982353,-0.507658942376406,-0.779429357039412,-0.806953298807587,-0.11376538053616,-0.367011268838017,-0.513453311165893,-0.593400538820887,-0.440851588725508,-0.367621795450512,-0.196731880134049,-0.143900241567915,26,7
-0.417619671021595,3,0.879091205420363,-0.0741343656426616,0.456508373295585,-0.236150066621134,-0.175959439599595,-0.127680443947616,-0.0903987754867103,-0.113984373534331,-0.24442061108914,1.83404549262505,-0.40845012299859,-0.473417321792721,-0.0992555443886817,-0.223088149068821,-0.349989772164148,-0.448778547186223,-0.36254544850691,-0.330565855000951,-0.18221583352301,-0.135044061901319,37,7
-0.712372709708019,3,0.113802440972776,-0.186357950733413,-0.803565571514447,-0.248395066754536,-0.185894945951237,-0.128467361200109,-0.101595687257643,-0.133834089682291,-0.282428404269439,0.183113744129396,-0.664325040249323,-0.730258620426781,-0.113305407262884,-0.343360178251169,-0.467886217996422,-0.577970893928007,-0.432070947923469,-0.363824858690929,-0.195716987047859,-0.143682652455458,27,7
0.0335989259029789,3,1.82389586047323,-0.170765858092837,-0.528606266978291,-0.236895150354864,-0.173529005378298,-0.12479260243424,-0.096941564889334,-0.124372235902308,-0.127011195962076,3,-0.323533313088498,-0.410004483406792,-0.0965623866998187,-0.178367952731868,-0.282905110185834,-0.483128896994954,-0.361013205920486,-0.345385098396164,-0.185399162335806,-0.13148379747404,29,7
1.36872873579598,0.217065145177292,2.71437821908667,-0.180782891361571,0.00718071404184454,-0.258313512068325,-0.182381488865966,-0.107718755436554,-0.101717772416664,-0.0113695415605091,-0.302128973979297,0.29439705083491,2.28924947223803,1.44279805691429,-0.071503601259837,0.519833858480006,2.63814102822251,1.15079643999354,2.74401218174209,0.0553648106923965,-0.147389006875852,-0.098452064982573,64,8
0.781553193908753,-0.230777689988854,1.05109075741286,-0.189956379089133,0.85815235103696,-0.258584484897805,-0.191003219670348,-0.124784620154351,-0.0990722849967884,-0.133245622536388,-0.275600490552016,-0.332861774176085,0.504286386141078,1.73364510150845,-0.109914171468853,-0.309449012900239,3,1.14496724821737,0.212143159135702,0.305491728637754,-0.152101801228444,-0.141293927110268,75,8
0.703590205498947,-0.211900321982688,1.00656504996075,-0.190322193647083,-0.465981285285654,-0.24906645387839,-0.148695468790618,-0.102961585183321,-0.0978431514889689,-0.130447468087704,-0.265737188377267,-0.279223421556885,0.386398372819702,3,-0.111732097057964,-0.341424214384717,2.68424283928762,0.435754500186832,0.232184763777237,-0.0369370006113767,-0.164537112701681,-0.139932259786844,62,8
0.879541131953582,0.154550688150307,1.69108956441606,-0.18778855386657,-0.658427885424302,-0.257755951651964,-0.192478638341597,-0.129166819322703,-0.100606818545457,-0.13208109969053,-0.242810482870737,0.291052825605226,0.071368794392394,0.0882987798957088,-0.103565242731179,-0.221044805629455,1.76213640451911,-0.136674619113851,-0.244199608280417,-0.291505962947426,-0.181643714684855,-0.137947793261724,61,8
-0.169633269062626,-0.346811265699472,-0.12888898040597,-0.188026907767182,1.62723188466569,-0.271747420207413,-0.196600471922877,-0.131245089811225,-0.102781559841639,-0.132754259259984,-0.326624762889031,-0.504363049996382,-0.251443215364926,0.360626686498219,-0.110520231221913,-0.348637854511058,2.0677081568891,0.23581716067151,-0.232943952479688,0.115866839672856,-0.184092509727249,-0.141849017949699,87,8
0.553359817344957,-0.289831361777752,1.04457016789444,-0.190753096803436,-0.395867229157447,-0.259443087014799,-0.182128374027436,-0.126560597420489,-0.103335034115679,-0.136303364583984,-0.278177485431749,-0.39972324288092,0.178408516966912,0.963391810131,-0.111000334253103,-0.361068481499633,3,0.522513232783802,0.30369771612164,-0.0847676186079307,-0.143558180198967,-0.142957269795473,52,8
-0.746181977166851,-0.391529091433436,-1.00594511948414,-0.190769643034565,-0.872230477650051,-0.27778309610701,-0.196539515104174,-0.131468024319227,-0.103835062258452,-0.13744916260104,-0.347616744779858,-0.577296632263524,-0.753881159212818,-0.754444376871103,-0.114006836407042,-0.367974875395662,0.729274478898324,-0.543945499886442,-0.426429379994097,-0.362507700420823,-0.196724911091481,-0.143885780795514,51,8
0.364488165321363,-0.316902545669176,1.02055411911447,-0.151185105559275,1.47191730744959,-0.27137299924608,-0.182091887533762,-0.117336142964063,-0.10349085871477,-0.0729985147912986,-0.344813922689248,-0.298344161216919,2.79347856003672,1.65340502527631,-0.0602317224168412,0.308398027093741,1.81270878300416,3,3,1.13980618941696,0.0810597341829645,-0.108532558604353,42,9
0.210469852030135,-0.26955402586409,0.333126549454014,-0.132072217850133,1.32784008088293,-0.250351568717183,-0.144534206983336,-0.099224094131553,-0.0916926254154593,-0.112444397849995,-0.319419313898861,-0.373213760195203,0.950243712959925,2.86564084715498,-0.103523684812618,-0.203027737317092,0.718997766723451,2.18639982823691,0.639266977248748,1.14766015885878,-0.12556543984116,-0.118947478681119,86,9
0.39474400129139,-0.216542648074765,1.57410157455955,-0.161646501295978,1.66476882098654,-0.271384893155403,-0.191785861214509,-0.125105512257379,-0.100001229463719,-0.0630405397064267,-0.333523111342843,-0.282939001940761,1.87614858294484,0.126831120883786,-0.0920898582824797,0.344683150941706,1.86920202962698,2.32979100706091,1.06114394988916,0.54652727761409,-0.165390444596152,-0.0106959567179554,89,9
-0.426540074479667,-0.346760432019772,-0.479020362243912,-0.146177660911437,1.38579231912435,-0.254959225768696,-0.171505157123685,-0.119691607477213,-0.0970674291924904,-0.132746342670381,-0.334506811008651,-0.506931855915387,0.0892193158454999,0.357645042443541,-0.109769769369273,-0.302068322374968,0.127717458810024,3,0.00677528847883161,0.781992944746825,-0.154821525899007,-0.10790787217997,77,9
-0.646714489889027,-0.362013383017394,-0.903527419723493,-0.174713784499803,-0.747972177702997,-0.267791015328722,-0.142575697711852,-0.116623459920342,-0.0965326076445797,-0.135016329870415,-0.332552620093363,-0.55881043333952,-0.539074983701102,0.599951106140747,-0.111332636468119,-0.341504269646536,-0.416786109107182,1.3986084002391,-0.353970078304699,-0.0352768425239073,-0.184773682825242,-0.130334856631476,53,9
-0.0625322087116949,-0.220540609391169,0.0174309523803503,-0.156646991098304,-0.372523453512943,-0.262395058435761,-0.186617588972676,-0.125885394916002,-0.0972596835143132,-0.130822516218897,-0.312041728221479,-0.371983305473567,0.881115822657605,0.297179100859717,-0.105714834381239,-0.258664554603694,0.346915992094575,3,0.0706499422831968,0.112844594154685,-0.0871892013561011,-0.0981228657047511,76,9
-0.748760686854541,-0.388534422145913,-1.13413415622972,-0.188835078655336,-0.816497012440546,-0.269168439146521,-0.193967918583034,-0.13241392487588,-0.102020632690441,-0.13691299596124,-0.346571386567449,-0.56966338592987,-0.725844519420959,-0.668605272188331,-0.113664595368391,-0.363388050439212,-0.486616126460485,1.23987516842185,-0.420120148521716,-0.287276336480566,-0.179484884328482,-0.137716605751479,43,9
-0.0588179679801511,-0.245254139906759,0.485816730797604,-0.1865337780391,-0.531299668931563,-0.261253741951429,-0.190601266353048,-0.12840286354048,-0.101909316249019,-0.0830126855942159,-0.339439689613609,-0.445466034536547,3,0.559698602366213,-0.103343337288842,-0.0484944019402697,0.899193079021038,0.277424107170795,2.72007864631009,-0.178855720896199,-0.0597666845362452,-0.132615559211765,66,10
0.260826616870626,-0.0538243357017178,0.605591115850596,-0.124460177599357,-0.483277219870652,-0.251729497283054,-0.166487937765789,-0.117687493206334,-0.0977711659909808,-0.11204947511233,-0.297555445590711,-0.196852422322017,1.95522451629513,1.36821875227025,-0.103079336028915,-0.108219198196846,0.177642243295652,0.642731607093294,-0.0319260713580711,-0.0267648279125776,-0.140806043322429,-0.119282008786451,73,10
-0.656237445679315,-0.370952026403687,-0.907126783228957,-0.168501970851205,-0.837292470665168,-0.267747880082304,-0.172715045133255,-0.126829137163224,-0.101247543850861,-0.1330067758437,-0.34423248445243,-0.568960052984103,0.900592968462139,0.17347540956763,-0.113453055332528,-0.258850147718488,-0.433086585162716,-0.356951285689595,-0.382178257226711,-0.284519637142773,-0.187175832155263,-0.138847072697914,2,10
-0.504434673324703,-0.311611048764752,-0.318085789022089,-0.156221673698988,0.0984983262717509,-0.257541165307499,-0.191938014711797,-0.131756141893289,-0.100286470099151,-0.109621261595427,-0.336945894973934,-0.504165700732217,1.81749760194775,-0.363449307832002,-0.108722193588349,-0.262235071586663,-0.273431422544728,-0.0769883811355414,-0.276295937512948,-0.152003446475178,-0.169879877516625,-0.136378514694254,67,10
-0.640559518553363,-0.278805910836797,-0.440507325298699,-0.187809956222845,-0.845909661362648,-0.259771592564287,-0.183885762789563,-0.130491150545294,-0.10132114347876,-0.132079176705335,-0.341259459754189,-0.512047227108474,1.03376642949665,-0.711725754614714,-0.11351618780248,-0.32996139375759,-0.440033811588744,-0.488410371247312,-0.406652580987315,-0.335948909008282,-0.190929376812895,-0.142944962269322,12,10
-0.736357671993433,-0.375019604734259,-0.959282844936624,-0.186753127269993,-0.824885128910821,-0.266941077136713,-0.191046043968364,-0.131628330645849,-0.101742584257723,-0.13611744059363,-0.346721764099796,-0.571264800178488,1.05859879374015,-0.711814426101913,-0.113931106031883,-0.347730903629704,-0.432532350689564,-0.488791654220908,-0.394894552786585,-0.340181149532951,-0.189503170335041,-0.143307226895873,11,10
-0.353484471068549,-0.205412778000908,-0.0327132488340949,-0.188487219607231,-0.737894137628817,-0.255788472102575,-0.178073356427416,-0.126609775462197,-0.0972254994536253,-0.122775565583385,-0.29990212556842,-0.473642019370601,1.68100372052851,-0.289589137144872,-0.113055357081666,-0.300364811334298,0.925619439937503,-0.257280203237763,-0.289387305625822,-0.297009863073539,-0.176645737181347,-0.141872483001315,72,10
-0.769740628712206,-0.393947190313388,-1.17354293889149,-0.190822004866509,-0.893455890844999,-0.279127775260746,-0.200509106079522,-0.132425871419444,-0.10379586542918,-0.137626318437121,-0.34997617834456,-0.578317026987766,-0.109957291472088,-0.817043071405218,-0.114021853932315,-0.368026565584092,-0.511870245709493,-0.593247839965344,-0.438680334806908,-0.367597845397284,-0.196655120374047,-0.143914729097234,1,10
-0.583683486752447,-0.212041789027292,-0.0553938071727146,-0.182949965459029,-0.514419751783596,-0.267218552657997,-0.194684000836086,-0.131696804975094,-0.102556846048353,-0.131489325697721,-0.326094739966627,-0.347611322249551,-0.681456502614073,-0.751989325918764,-0.108227845169818,-0.338646992937129,-0.469556510235969,-0.569649529415291,-0.431557768361849,-0.354337118563331,-0.195857125432822,-0.142342720676102,58,11
-0.650830251653715,-0.18731032473951,-0.25278645206044,-0.187897296941895,-0.85798284285133,-0.267839198282133,-0.189297274502396,-0.13084307210526,-0.102644404952171,-0.133729349373755,-0.316634485572979,-0.448218130363576,-0.718738174222318,-0.748717472093374,-0.111669710548176,-0.347930130252099,-0.477064847053211,-0.570928967311329,-0.434669263616992,-0.353946705425283,-0.196364914514658,-0.142578126179699,20,11
3,0.325714403392622,2.57970686036184,-0.166131533812387,-0.393129613547831,-0.250364086211372,-0.183357205458169,-0.128001425403855,-0.0954213827917461,-0.121929545846012,-0.114471096590432,3,-0.164644614879465,-0.244251356656564,-0.0566539243394178,-0.159536886977993,-0.121619244613154,-0.432838452018822,-0.360298222796273,-0.332105025788003,-0.181870610886312,-0.119326745769845,48,11
3,-0.160151804699186,1.04188567420547,-0.186176228326662,-0.746554490929278,-0.267517621262324,-0.19104564022132,-0.129635829908622,-0.102125649557369,-0.135570706342405,-0.243704641352972,3,-0.695703621511484,-0.694587075657726,-0.0859934192272383,-0.334308733211906,-0.440678686204068,-0.566005307398726,-0.435830002712107,-0.360888538956412,-0.194700759096374,-0.137936270582133,18,11
-0.419981281076341,-0.147117645131132,0.290718932128074,-0.186324302846749,-0.797675445110787,-0.263362843874446,-0.187271546740552,-0.131611317459403,-0.102570146453957,-0.126425423093687,-0.335056972111646,-0.37152407591958,0.416951298137739,-0.6708272159362,-0.110015354623559,-0.216869807404583,-0.368071340032257,-0.519305068428778,-0.392460744454901,-0.33625030872183,-0.192472532429234,-0.141385939911565,30,11
2.3596393811339,0.568316615899953,2.24499088269304,-0.0895124425891465,0.497733934938361,-0.238577273392133,-0.152298245733136,-0.124501105073907,-0.090328595162104,-0.0644261303394936,-0.229339856829117,2.03035284903825,0.819999530888183,0.545109888889176,-0.0200195234134821,-0.0871617912689745,0.499617458236095,0.261070632918448,0.0393783815829668,-0.135039649572561,-0.149826855016185,-0.110429459032284,74,11
0.650217120551786,0.313976178744896,0.641123042059466,-0.15775639070682,0.00787859561282921,-0.257556376360668,-0.184284520223274,-0.129812546600896,-0.101544082258675,-0.133039349776183,-0.244744315297836,3,-0.606608519557331,-0.612657143021663,-0.00512098408696699,-0.283853265528871,-0.45274278925221,-0.544051325104122,-0.42283178594648,-0.352627244947435,-0.190678890789472,-0.137261868170357,47,11
