CD14,CD209,CD16,HLA-DR-DQ-DP,CD4,MPO,CD3,SMA,CD11c,CD68,CD8,CD138,CD45,CD21,CD20,CD163,CD206,CD31,cluster,hCluster_cap
-0.354079098066402,-0.256557595573495,-0.171847220954092,0.193726917978514,2.92550478947669,-0.162060885112204,2.73139520321713,-0.299820570071697,-0.308899524722349,-0.229226805999932,-0.0528621871563013,-0.117872938802862,1.34777235850832,-0.342175214193382,-0.653263597055192,-0.211293152118514,-0.221369474803691,-0.352559579803787,27,2
-0.371739143365087,-0.240593226255222,-0.171094917901311,-0.57328078626583,2.36433553891222,-0.15966447358637,1.72756746283906,-0.309352786422981,-0.304344998423884,-0.212312615626949,-0.234401695122228,-0.112120260158317,0.7834516552901,-0.293220199378231,-0.0395739481001338,-0.220228899423518,-0.230606506690903,-0.241305817779608,28,2
-0.359559489041709,-0.23991723717854,-0.171236253849676,-0.570829086029277,1.66765617099193,-0.162653106947038,2.90088083831999,-0.302041573559983,-0.304564902277254,-0.228473429587726,2.35611598038797,-0.114020559336205,1.50150469931003,-0.335482401316471,-0.552711936523726,-0.209776122201051,-0.23021832611068,-0.248464417847151,26,2
-0.386392377147493,-0.272705576999207,-0.169984227952032,-0.752651502227825,-0.970290922292507,-0.162499686203507,-0.916750590089242,-0.330720504610286,-0.412753174440547,-0.23078045547267,-0.635055977344957,-0.120030451500459,-1.23266017618404,-0.346219009371564,-0.699371641555495,-0.228731693456409,-0.231980806695454,3,31,3
-0.330721689577308,-0.265425793606707,-0.162009609809893,-0.697233797844458,-0.804895022647129,-0.140114535785139,-0.735375304529713,-0.284086527692739,-0.377167478856518,-0.192804829715509,-0.372256873376395,-0.101088627580931,-1.03362478897643,-0.34321788018632,-0.610023311534352,-0.217113127828531,-0.23017122434193,3,21,3
-0.383704629393978,-0.266605192467647,-0.171309202130117,-0.733679490008574,-0.932570369172982,-0.165327300843593,-0.477022927586055,-0.329334188243729,-0.402430481734524,-0.223041509739134,1.06403325857294,-0.115875202832485,-0.968211831673917,-0.344875291915552,-0.687791859785341,-0.219987832051202,-0.231404165679095,1.85460475598052,32,3
-0.363687660470462,-0.259598672100602,-0.170090762335185,-0.674677541481135,-0.441391278643185,-0.160297610417093,-0.117099866603789,-0.316236352587193,-0.310990911519583,-0.219791435595362,0.294493646057446,-0.0586163158308344,-0.103344275493186,-0.339371615803578,-0.516853614619439,-0.214929686557954,-0.230081655981692,3,22,3
-0.36739584574503,-0.266428686490623,-0.170075639153537,-0.642177075455903,-0.900960229826063,-0.161212743719414,-0.849445401718219,-0.3189615276196,-0.365224638428558,-0.226055601267731,-0.505954545927528,-0.107828140177218,-1.01171053816495,-0.334051617457752,-0.175300273711398,-0.223857186070507,-0.231075198491275,2.17278583109657,87,3
-0.396358046126469,-0.273610256253717,-0.172328013183382,-0.754833791980206,-0.969173310103997,-0.166460424129917,-0.909277563614405,-0.334957335801784,-0.413759327566113,-0.248891947862789,-0.656824059367979,-0.122988100614592,-0.798603086812387,-0.345596013858714,-0.714999641525285,-0.230639986495208,-0.232057575998677,-0.38759360404434,10,4
-0.390594024259278,-0.265218021688017,-0.172154801719076,-0.724427608433411,-0.768552334096434,-0.163866840468754,-0.590604527305264,-0.33001606631633,-0.399695672814118,-0.244323197032007,-0.469072076921342,-0.122093004801845,-0.118016185534586,-0.337778416267398,-0.647189386321015,-0.229666771248963,-0.231673950763605,-0.307477139656821,20,4
-0.383545514571549,-0.265505921351705,-0.172318471836847,-0.148063027044638,-0.54860146507016,-0.162066399388439,-0.343172379140159,-0.32724803265321,-0.360054741618402,-0.240463966741293,-0.249889609705987,-0.120962998519367,0.217158591960936,-0.329908924884081,-0.560829221556287,-0.227583328061259,-0.23006870722374,-0.338463119833437,73,4
-0.360007967686008,-0.249093789250077,-0.16531354671976,-0.33457007640918,1.73834756373623,-0.163481644225512,1.4725854867423,-0.318878936302876,-0.296280258846319,-0.230402366696983,-0.187231603991179,-0.112475990914425,2.15268110923152,-0.270501454237322,0.222344652864211,-0.224482127796242,-0.229854706494598,-0.312246983342987,29,4
-0.373971938754175,-0.261267632165709,-0.159182244528644,0.0098343381740841,-0.542856331056591,-0.160667587832019,-0.542241512416959,-0.322759319422587,-0.340726771194667,-0.241738211685564,-0.422008059313176,-0.117485626925905,1.3272293440681,-0.173676640725342,0.55989899613738,-0.22850357560539,-0.231491972486699,-0.359949647124831,64,4
-0.26880614940198,-0.207460614554192,-0.149033687552423,0.432835742013911,1.80152406674599,-0.142884824783723,1.07795630168179,-0.29400016640686,-0.161081665134223,-0.192266190948819,-0.251112710986622,-0.0979185284506388,1.4235667713019,-0.18204157046862,0.637408466338844,-0.21778321777233,-0.225857234572522,-0.30162121912143,38,4
-0.330045315224979,-0.231828922887428,-0.157803488594056,-0.348787496033046,0.862780884369344,-0.155361850139792,0.883936741042917,-0.309530563306008,-0.248713201505858,-0.228139848450627,-0.153163024014172,-0.106430605746149,1.1197823203089,-0.212735096799372,0.947229944447649,-0.225159090311629,-0.231354374507154,-0.269207449021885,39,4
-0.392912210651468,-0.266608575017528,-0.171234250708869,-0.676353204639851,-0.909843289276719,-0.165261181123697,-0.844048603459585,-0.331474254403552,-0.377155511688295,-0.244864903845609,-0.552830082540925,-0.120836107511508,-0.297201581360452,-0.313806310660268,0.181377987485428,-0.23041480541912,-0.232030716017097,-0.3512195721287,40,4
-0.394062404540496,-0.268182328974138,-0.172249067932495,-0.702413982955055,-0.887026427094979,-0.164859216925894,-0.787150509508812,-0.331765415496853,-0.38767421959078,-0.244987552696616,-0.536965426856613,-0.1216279405347,-0.0900627184085216,-0.32102501796455,-0.225036251561426,-0.230186798326311,-0.231950424060405,-0.356578805326621,30,4
-0.227790496660286,-0.207978131996085,-0.171946705672569,2.74653472136022,1.68945041450366,-0.12462065771702,1.23610381356779,-0.252502388506092,-0.0512636663726305,-0.17456190301057,0.28630026983701,-0.103818884714636,0.571774730004762,-0.331059724288727,-0.590036594089444,-0.214056634025558,-0.190038741705993,-0.337729120757732,82,5
-0.374908646423021,-0.269478493870286,-0.17212123185259,0.640760872725238,1.62573447535851,-0.163742270023038,0.735094164070088,-0.318736241867645,-0.351568747593905,-0.225511528052868,-0.429996420832327,-0.115642196937629,-0.859845186984765,-0.345229263783587,-0.690002635550801,-0.217870030413937,-0.221985917977878,-0.349507540678007,71,5
-0.233699275910163,-0.177510671674459,-0.171105169968173,3,1.23563770588472,-0.12242893780976,0.439187324271844,-0.172048177086589,-0.0349867352673483,-0.117128449160293,-0.0945368970554418,-0.102669028544359,-0.107209505281281,-0.33282514720268,-0.633685775049567,-0.203261560389492,-0.155146178793193,-0.328531126643524,92,5
-0.353589230904367,-0.232052353481867,-0.171982631348503,3,-0.105874551260743,-0.151651282137194,-0.554544719024305,-0.262206187004348,-0.307968807774332,-0.199937641321431,-0.514244681010598,-0.111140141861859,-0.898298728794171,-0.340623284430122,-0.682991458138788,-0.223375609188305,-0.199865495318982,-0.36300140555064,91,5
-0.291216628087514,-0.240406350632327,-0.171937132397337,1.22328934619189,2.39898988244661,-0.147118403882808,1.966472866031,-0.25433217209831,-0.176474324941769,-0.213627407987667,0.0572813418090432,-0.111978421223215,0.919515294765883,-0.336896660398299,-0.602700714521268,-0.212413198620905,-0.213083264872148,-0.346583392033322,72,5
-0.15955064777764,-0.033146158469397,-0.167857427154303,2.83119578819384,0.692994971595593,-0.0121458366905031,0.410543331757847,1.53943916701664,-0.027161032921597,-0.112812554987768,-0.0831831168545538,-0.0931435472194508,-0.118651915138122,-0.323360444814988,-0.574369588285399,-0.157742325535045,-0.0815662681779717,-0.321401893532503,81,5
0.201626076099491,-0.225524420333493,-0.166342779152428,1.53149104456273,1.59406919973429,-0.137988664737452,0.393714341260337,-0.230973914813548,3,0.15601176697072,0.17633962293645,-0.095578268929244,0.3511316476037,-0.300875056452387,-0.357076043697573,-0.192078879450369,-0.20361588368311,-0.228149680723827,57,5
-0.0532610393334957,-0.218665538160252,-0.167078166381544,0.0643865700027136,-0.130229803168364,-0.112142185106589,-0.581252166927702,-0.296223110635657,0.622829530220237,3,-0.319682004810983,-0.107164568212659,-0.596446389130379,-0.141798059603596,-0.206081745961908,-0.172667307438581,-0.215048906783011,-0.274703513924073,67,6
-0.352274399879038,-0.258034385440439,-0.172041138883498,-0.534654929651348,-0.842270055971314,-0.16113063653383,-0.886320028216615,-0.328319553944912,-0.225898630011968,3,-0.616190763259519,-0.122783425097742,-1.1600340084804,-0.303127234081374,-0.638394822158156,-0.176036218641846,-0.217847486975532,-0.328725894380341,54,6
-0.391276978863351,-0.270198005099097,-0.172163655652525,-0.725934931353436,-0.699357671974168,-0.165565691282823,0.55165745786909,-0.324368634538533,-0.398867784387145,-0.245036153329508,0.862717336799014,-0.12124545216356,-1.07198996285412,-0.343917067833277,-0.696555903691505,-0.227285357312803,-0.231697799307737,-0.342625100234984,15,7
-0.361238707948588,-0.236372365542171,-0.17122522314554,-0.626965469725107,-0.439747458460748,-0.160909398489861,2.06853082045946,-0.301180090688657,-0.296857690261891,-0.229503829151681,3,-0.113267046416766,0.963745880977208,-0.318174636930963,-0.497290781161072,-0.214860681608321,-0.230746294288289,-0.112381596952929,25,7
-0.375412336478515,-0.259401399326367,-0.171620197585123,-0.692555987273521,-0.631881047616051,-0.164780516170112,0.727904716797674,-0.327323303989957,-0.361213998487703,-0.240825662800359,2.34519270771744,-0.12008730117923,1.18010289550532,-0.339684927712612,-0.60912275714469,-0.22366346616165,-0.23148359882877,-0.132632829910446,35,7
-0.38855105089228,-0.26409529134592,-0.172379082729201,-0.712749147789934,-0.880845291664658,-0.165056136659266,-0.0871451646404888,-0.32935140673934,-0.386764164292747,-0.240911927746706,2.68735508023875,-0.122305932055844,-0.349737906832705,-0.337226690977993,-0.639979288468406,-0.224239434251571,-0.231020010869894,-0.212875135226226,34,7
-0.390302962961183,-0.269588703207012,-0.172213210255177,-0.655346365793971,-0.864838837081648,-0.165646575474415,-0.337242465178403,-0.327648275789287,-0.376607063827254,-0.242424793317207,1.12390434067918,-0.118695913678143,-0.877922671948987,-0.329286958060528,-0.130194244771319,-0.228604220426324,-0.23190827873307,-0.29494676023753,44,7
-0.345265833353979,-0.25502521087786,-0.171566185270774,0.601066794846235,0.409323149773326,-0.155335061509304,1.58811505273318,-0.282266157582871,-0.216837980039432,-0.209249449386626,3,-0.0928382791574236,0.481031315738272,-0.33962409318734,-0.597693304946908,-0.211915407717188,-0.221690658073613,-0.271787290747161,24,7
-0.395538025147536,-0.272640510537989,-0.172336576763355,-0.74914018528179,-0.967395736658938,-0.166448401625344,-0.815149496334789,-0.334592671405461,-0.410591517455373,-0.247483402610275,0.345851303090204,-0.122931562165131,-1.21736242867184,-0.345552190278086,-0.714764271339483,-0.230300918743296,-0.231973586338637,-0.358657783421801,33,7
-0.381123333859317,-0.254061445704725,-0.171753130442227,-0.559968968480251,-0.52122226761918,-0.16345743759391,0.904859926420761,-0.312414131710216,-0.298396553980505,-0.237220113470121,2.76648986806012,-0.109992879966092,1.263180507964,-0.283202090469201,0.228777216227992,-0.226019246662426,-0.23095382436799,-0.20937494654906,36,7
-0.253529063804319,-0.220332386855578,-0.162039817109062,0.0325560702299791,-0.417090790145062,-0.144925112569051,0.916166089521055,-0.269677662552568,-0.21052656921173,-0.226062583601549,3,-0.108574274191023,1.57687569814768,0.0635265514313942,0.619614189708201,-0.223157163925525,-0.226457219049469,-0.253004092647192,49,7
-0.393018335227887,-0.267146694265937,-0.171234803270806,-0.713433440084725,-0.93601863437669,-0.165632273314762,-0.873909436234257,-0.330630629155051,-0.395671079751049,-0.244979113890733,-0.622415547037668,-0.122062353234686,-0.970781769487382,-0.32398429565341,0.0694116329674018,-0.230200389350799,-0.231871985142424,-0.358453365362947,86,8
-0.395540922140396,-0.273048618113037,-0.172289538993629,-0.742092891251534,-0.96999935586243,-0.165911720447204,-0.912733986018089,-0.334300096432846,-0.411088758197535,-0.248117755222608,-0.660228239575479,-0.122726053759394,-1.22404601503187,-0.340496121887052,-0.253766448972677,-0.230548597980073,-0.232001963244943,-0.37501186080057,97,8
-0.387919305599078,-0.268974911147804,-0.162704443270069,-0.409136542892863,-0.922959513905867,-0.161696189668676,-0.884831811193943,-0.332248284682227,-0.390561732719716,-0.241228502101786,-0.632596400328308,-0.117261213731773,-1.06945858960391,-0.300398555842324,0.277727007839918,-0.223797652462866,-0.231809142904002,-0.367256343101208,96,8
-0.385876351127347,-0.266340473193779,-0.162160068888299,0.00906371897709784,-0.899951980018593,-0.160443028745433,-0.877404916561561,-0.332184426830099,-0.392322075140703,-0.241497392842562,-0.630971515924261,-0.112214060441041,-1.02462644604079,-0.281554013493871,0.244126569634128,-0.22897521792559,-0.23189153717261,-0.36094008832196,95,8
-0.36533811389933,-0.26874788799884,-0.162480757802244,0.542351383587358,-0.868225667112964,-0.157455939877038,-0.862555221087792,-0.332009195273177,-0.383041844441406,-0.230545191286116,-0.614854835115071,-0.0986861964866057,-0.975988007593133,-0.27292449949799,-0.0544671895974574,-0.228207636530347,-0.231411813647146,-0.360275307951297,93,8
-0.289018951258339,-0.256000355197344,-0.0184980015556202,0.949289579686606,-0.716732047477835,-0.149349182676718,-0.760493320547855,-0.327269285828066,-0.312606279624013,-0.229503988970795,-0.563281621416085,-0.0869952978129223,0.584881000118586,-0.0791357123219173,1.87150562949284,-0.20807654989591,-0.229840295518369,-0.364144262794574,85,8
-0.315812969208714,-0.244017411110813,-0.121071077959087,-0.0736105822985644,-0.764398113340112,-0.162164900323875,-0.758775368700726,-0.322794308640118,-0.292526080747089,-0.234946501626174,-0.531985615062443,-0.116287343772016,0.364277232360019,-0.0947019966427241,1.93603220552509,-0.21305413993689,-0.231487243792668,-0.353148469065,76,8
-0.327267741231167,-0.246506795127865,-0.121518434630593,0.396785980736028,-0.523891393492768,-0.158535367217137,-0.577074808763105,-0.321021074396389,-0.29071922560323,-0.238731097264809,-0.429975157820273,-0.111651487064,1.39939105337486,-0.0890814478347418,1.72765203219502,-0.223716178175888,-0.231447961080756,-0.351105148803463,75,8
-0.357475348022453,-0.254540096177378,-0.143128825361674,0.851355623049069,-0.579958811802869,-0.158725597559814,-0.617609152422169,-0.320001129126197,-0.310362075731841,-0.236563789560194,-0.443004425665217,-0.10775350131034,1.03720441689166,-0.142001345538203,0.78393817765935,-0.227803627441452,-0.230058676999384,-0.360248193102958,74,8
-0.324860651585381,-0.256229986886316,-0.124132931382601,1.36023625504366,-0.489902038759259,-0.150898688542331,-0.622156343156005,-0.319239423227265,-0.298513841018325,-0.224268464527816,-0.507086074665775,-0.0975648455665593,0.291780388134375,-0.147763133724181,0.687336347921821,-0.223997333724633,-0.225608858148191,-0.358304064063358,84,8
0.10442072348777,-0.237759400800132,-0.0270819659761141,0.468620656902122,-0.675278401126823,-0.133711936470215,-0.750610535856554,-0.323083962903252,-0.271026477073054,-0.206295583713465,-0.56402613965713,-0.0802762208631766,0.637346836887894,0.537374703041148,2.21556750766119,-0.183269961158891,-0.228091826008147,-0.379768365417124,77,8
0.104290187143918,-0.254444585149039,-0.059262872957452,0.865145178275545,-0.754880642354779,-0.0782116841209932,-0.823778161492281,-0.330686283604476,-0.303925708770847,-0.18274406014456,-0.594766978044295,-0.0591821127570938,-0.444032748034548,0.384747729544237,0.694006361793159,-0.216580723142211,-0.22378005098337,-0.375643697376052,94,8
-0.326871219185329,-0.267678140026898,-0.16178069603791,-0.612266064409457,-0.962415432097653,-0.15658444231366,-0.911816855135359,-0.332077588569375,-0.39702880356154,-0.242687371481751,-0.652610235552444,-0.119739060097174,-0.963056110417257,-0.0272049317425331,0.368344168730686,-0.219763550994642,-0.231910912838792,-0.387512094589154,98,8
-0.303337571354177,-0.25633799373891,-0.165489935187321,-0.416389730830737,-0.803721472599177,-0.162527114056669,-0.763528950650412,-0.315979973786905,-0.364004491831034,-0.242365067116019,-0.466777220448863,-0.120705718714568,0.366393173111926,0.169541015909742,0.680086828155651,-0.228162909260866,-0.231720164979626,-0.382166502528078,50,8
0.0334028603122475,0.962184296737909,-0.148871665003463,1.00173559574419,0.422209972452741,0.014467461814755,-0.0863878832980165,0.00140180407480668,0.0831705933642131,0.137775438105207,-0.280411861696363,-0.0888365573481336,-0.145965718674129,-0.283060421092486,-0.336299243588207,0.0856968090783213,-0.0117052423597339,-0.256701554732026,83,9
0.55212833774284,2.74907717681713,-0.16190019566754,-0.46555718583262,0.452550394212298,-0.0620016010262588,-0.285751923952297,-0.240063898219117,0.140863577470457,0.0184697709960571,-0.0135647128981535,-0.113910084321628,0.218799410162088,-0.23046836641877,-0.0796834868393527,-0.01744932653153,0.201256938570565,-0.139100769539949,43,9
0.0685342545617747,0.947617462702865,-0.167185025520528,-0.310089958190859,0.476624414343544,-0.129574248536307,0.031659063462526,-0.242088275843846,0.0468792975770269,-0.148907935171502,0.239917165994359,-0.119005447229473,0.741960347645936,-0.165588639772236,0.347106773119407,-0.161468384832896,-0.155060986877233,-0.120722915791177,63,9
0.178444053660654,3,-0.159153144864912,-0.649855603414441,-0.267631792856838,-0.0650577897674459,-0.779635241004037,-0.278116490071556,-0.219435451779098,-0.0772352778428747,-0.460125716700498,-0.11662701845982,-0.610081687646406,-0.301857774201777,-0.47151108209413,0.0821064615063074,0.418915868623301,-0.273208604891199,52,9
-0.14778528117649,0.355243168694613,-0.172111966574668,-0.689080954779411,-0.428183744787793,-0.165482574689409,-0.809336519717127,-0.311903483561049,-0.320659266687474,-0.138019963969438,-0.414786309665084,-0.116693851857929,-0.946287352416612,-0.323450083227445,-0.5635220081281,-0.130302431720359,-0.203600748976977,2.92703091226956,41,9
-0.251362007719829,-0.118897798801248,-0.154213556888217,-0.131625704276828,-0.346816826480969,-0.139326497299783,-0.451632095368981,1.14421420130024,-0.168523233806931,-0.203209204790782,-0.23626503022216,-0.100996632361759,0.265459423738844,-0.104330706798559,0.65643788057793,-0.21606499500808,-0.22279926910549,-0.206983905496759,13,10
-0.265248569770563,-0.107366449388324,-0.14870953169392,-0.391582900533608,0.246371544900781,-0.0567047665816945,0.285519474932424,2.88035365659249,-0.123701400981021,-0.172777427719427,0.143575615740498,-0.0878433112667651,-0.000903273165282821,-0.285956633726358,-0.313405539078897,-0.195158278097763,-0.214401160144149,-0.109220038548535,4,10
-0.278346029417752,-0.0873295107102577,-0.146897829190327,-0.279854672688589,-0.42138851010351,-0.0183545664983747,-0.386305428152968,3,-0.291069464391178,-0.164191266619301,-0.384267345217997,-0.0941361873177418,-0.744121283227397,-0.318299407982741,-0.53478338852742,-0.141471504503438,-0.138190708117901,0.25079464551611,11,10
-0.285351768925474,-0.128677085167413,-0.156274407338161,-0.279735013915819,1.44140934956024,-0.135573061910123,1.59709983814682,1.27350633781828,-0.0488658720682854,-0.177256671822963,1.01479593637321,-0.0916907286013423,1.01593320507939,-0.307367487232065,-0.378443650623071,-0.191977686478414,-0.220642417258944,-0.191825453706672,23,10
-0.183085714932534,0.013938834978703,-0.158470521199156,1.35733503900812,0.254682761636103,0.0441046949842144,0.0714778586611694,3,-0.0767750037191224,-0.130432167815358,-0.246876532155446,-0.0763319861089989,-0.387111657981307,-0.319120029277416,-0.541650124639786,-0.137889315569054,-0.105178586487315,-0.266222525052162,14,10
-0.0244734768927304,2.22843081133542,-0.00584144255870667,0.182235708072253,-0.294904181819791,0.526239921705061,-0.514369415933033,3,-0.195001157059399,0.438785161002018,-0.362947961785068,-0.0397676441299354,-0.567255678389916,-0.284259665491542,-0.385380684301361,0.881910820190761,1.54782195273,-0.217977456852834,2,10
-0.231086093833652,-0.26178959046086,-0.144969618357943,-0.674445336703619,-0.834251975126637,-0.0544136337098095,-0.754716188313865,1.37586368283903,-0.377124089626913,-0.238430530608183,-0.542241843154009,-0.106917214075414,-1.06666454477202,-0.339056273661823,-0.572417309444001,-0.227704041923162,-0.228108122391426,3,12,10
-0.38498799620761,-0.261967601617019,-0.169069254498069,-0.727166266632444,-0.932998866556769,-0.15991372933124,-0.875511470178373,3,-0.406524837268671,-0.235231358760491,-0.638666981106114,-0.119980102065955,-1.20540324272343,-0.343713194286672,-0.705789177585686,-0.222242072165308,-0.221297745492178,-0.279978384256739,1,10
1.03072907769159,-0.205794476906987,3,2.97058333345289,0.299037365493938,-0.00235095547066712,-0.200823195439712,-0.165576446011575,0.0418009748501117,-0.127014638879858,-0.357204417815558,0.207723629738828,3,1.48030033186851,3,0.468052475349794,0.00815156822935459,-0.232242240056121,69,11
-0.346268343545874,-0.152597041327642,3,-0.271789325080112,-0.0679510023003699,0.775825068388311,-0.218089336704212,0.16073928382916,-0.266657404524647,-0.10763621354325,-0.296749479868423,0.0845577909986337,-0.182947735149571,-0.146859264093343,0.0644918860010751,0.00795900296533562,0.0422487346227382,0.0673238468447898,68,11
-0.240086543440743,-0.249910975151092,-0.0788205250957759,-0.221099406533333,-0.457220279187922,0.917449197666964,-0.103254893040882,-0.15606860137645,-0.216779617093466,-0.21260956871562,0.0856819433031004,3,-0.274218291235469,-0.164770761172832,0.0030928551914733,-0.226281111771895,-0.223222388127453,0.750825481574644,58,12
-0.247021187448147,-0.257951613646259,-0.154439951164125,0.429221960863211,-0.662823150237193,-0.15397523759779,-0.633830001953499,-0.291014823200999,-0.324406809201196,-0.235444068584192,-0.311300063402548,-0.113899694599911,1.02084557537791,0.429116675349052,0.7174026043324,-0.227369594423982,-0.229880916741974,-0.379212577629027,59,13
2.38501705645151,-0.226715354948365,0.346261197064375,1.22665298578077,0.0932820715391628,-0.0572698400104336,-0.298377756197247,-0.323171593572903,0.317197707258214,-0.0404794940472381,-0.179140405034128,-0.0252153699462922,1.90452657125658,2.03611855692558,3,-0.0858392108745137,-0.196088423268752,-0.326838712366421,70,13
0.0602891742778858,-0.263486798437419,-0.14123152094707,-0.328289196417139,-0.846903070398676,-0.153686190119431,-0.887666739904027,-0.329263578676664,-0.352447574138587,-0.231240473704539,-0.635416871385336,-0.116313512427604,-0.480406784925695,1.01788787026682,0.951038307888464,-0.190709344097172,-0.230591578640814,-0.383012965314245,88,13
0.234369910878189,-0.242913274617606,-0.119223914734391,0.644622794919238,-0.636091977383113,-0.140050487896761,-0.74185401389312,-0.297747177438374,-0.243131319711167,-0.182881168212204,-0.481547870921264,-0.104861560855157,0.148115833217499,1.47103238175764,0.544658760151868,-0.214808956085353,-0.19759825702019,-0.37077025866674,78,13
3,-0.245433676722419,0.483619979357835,1.11638274143015,0.34921260168644,-0.0472137398942701,-0.296081293794751,-0.319185136299157,0.336055261306557,-0.0574254209919016,0.0548351122739572,-0.0239911029655952,1.42000168842124,3,2.68075688588268,-0.0436845644704713,-0.049987424454781,-0.327887398746993,79,13
-0.342468103293456,-0.268469375559323,-0.170430252598626,-0.602620108571552,-0.737633379533894,-0.163590317559881,-0.671596982050066,-0.328321063499119,-0.385135885271271,-0.242365363938226,-0.497709585793221,-0.115973414829333,0.136196204422266,0.00831428429965358,-0.298453534525886,-0.230352402732908,-0.230874844932317,-0.38127812269184,60,13
0.723458251385448,-0.252498940179153,-0.137802106881076,-0.00365163246218275,-0.498488061495746,-0.154926078711408,-0.752944182976526,-0.309792320566108,-0.279500574278807,-0.210663291965657,-0.495659298080907,-0.113089856313772,-0.11539364110258,3,0.365404241771628,-0.214102060525491,-0.0719154524871267,-0.364683628558328,99,13
3,-0.24560524686188,-0.0310327228379769,0.559966940796065,0.515530780257246,0.0202507455746209,-0.335359784792513,-0.325526858876897,0.23211865988025,-0.162326631590927,0.0462897154711556,-0.0818907220582944,0.431256020236536,3,1.1854096247572,-0.114855691160011,0.173437617646077,-0.312105422113234,90,13
-0.0493993397006154,-0.260148723713196,-0.167838367806168,-0.266414751663376,-0.563413025298097,-0.162436104870773,-0.467693818406579,-0.304346084981659,-0.300527325889359,-0.236510247415585,-0.106594842879187,-0.117625627577602,0.532115697149308,0.964202387041329,0.23184454531242,-0.22884080754679,-0.225946123863827,-0.364403455389058,89,13
-0.154777999767901,-0.270904919944063,-0.171686707139021,-0.676834516692891,-0.912423328540264,-0.165475965610369,-0.912584033079554,-0.331653128324421,-0.399859960500975,-0.242620339124765,-0.649829946737447,-0.122304026795209,-1.11839647854894,0.98699357299618,-0.580866726084248,-0.230678389657222,-0.178583318317545,-0.380866753840778,100,13
