cell_size,PanKeratin,SUN2,Background,Fe,Vimentin,BetaTubulin,Ta,ECadherin,CD4,Au,AR,GLUT1,CD3,SMA,Ca,HER2,LaminAC,P,CD8,Na,C,CD45,CD9,BetaCatenin,Ki67,CD20,NaK ATPase,HH3,ER,Membrane,Si,HLA_Class_1,label,area,eccentricity,major_axis_length,minor_axis_length,perimeter
1230.0,5.41702305366699,3.904266031298204,4.382182848065498,0.0,3.175726239732507,6.110877200706295,5.761191656700729,3.877708564242019,2.9313277795713035,6.757689740076228,3.1055379378245984,4.344923539796868,2.619682455207968,4.0809871251113305,5.812074492184008,3.9738616175708463,1.9646031191095368,4.357498141831664,2.981911838127321,6.15739677903991,7.077258608228042,3.0456254628659067,3.7016102876793817,4.102714976027349,3.189193526430261,2.1484945682147765,3.626673680465957,6.80654275285309,2.9050484296519303,8.439732559989853,4.4042875455008055,3.030071798516054,95,1230,0.6822638164412924,46.412261829100515,33.93228631978766,132.71067811865476
1259.0,5.488698769043657,4.302464955276445,4.368994747462684,0.0,3.5592173959066313,6.159927374275083,6.528939648820953,3.7405379680377973,2.7493126017158054,7.0842357798667095,3.536371004817747,4.267463723965522,2.5106673201474936,4.406499895313227,6.113216022671089,4.074036672184489,3.2244229660159536,4.446379816466023,2.9337628353129936,6.266159138636262,7.036370691089895,3.0301153729569643,3.6743167568392754,4.100689897709913,3.2736670830613264,2.197999193025377,3.5501412745377188,7.095885352675235,2.8082790007301175,8.468796957191913,4.530261484290779,3.1988636608861722,97,1259,0.4198507395371356,42.08286338553957,38.194119250135365,132.39696961967
402.0,4.483776316147978,4.257892637371001,5.395455633940183,0.0,2.7075217309298334,5.337369832405421,8.70966212150314,3.9750468037335636,3.5793098277405546,8.96703220381911,3.7212918271698316,4.138401566254512,3.215500419987925,4.866444987678769,8.944442525530649,3.6463514177409597,2.5271434701093343,4.27879112194279,3.551184012321194,8.808004712818542,6.278216870551347,3.9173816091013567,3.5793098277405546,3.7212918271698316,3.6463514177409597,3.1324105393253197,3.7797233917405073,6.4206941758356555,3.522245564281228,8.339636441607626,7.9537642956353345,3.522245564281228,99,402,0.5164068278009233,24.45493153672047,20.941818783094227,72.5269119345812
404.0,4.467518185393596,4.224370366624465,5.055844865430589,0.0,3.8924384038369677,4.620009548173862,7.259666913445473,4.25293184543374,3.16986982017086,7.8995392993980795,3.51729146744552,3.851231195757489,3.127466686413746,4.699662653783301,7.93045561044769,3.190417929305748,3.6542813187545278,4.6345348689276005,3.704228025376537,7.661177795186479,6.621394241023957,3.375610068693021,3.3235527951199675,3.6919729812786195,3.704228025376537,2.6342714225450456,1.8090114695267936,7.445348496064312,3.210553672527118,7.33960240708631,6.8465127840442115,3.105573927419016,103,404,0.5484312226988824,26.396594728821483,22.07271814304715,84.2842712474619
1286.0,4.734883128126529,4.614556323553297,4.892519669361167,0.0,4.044694134235975,5.329724974283089,5.98835556879411,4.102877919910195,3.1514932626496868,6.800839581191254,3.853208299383813,3.947540592804482,2.9857661364630643,4.821198978506795,6.236455589338577,4.181891483243491,3.402823767182523,4.907573292916576,3.38719285946491,6.609967082727157,7.127097544707502,3.4383748519063317,3.467874498098396,4.05012561473486,3.5470276024834466,2.26082981358009,3.5012276871392043,7.488345174124706,3.082770674583305,8.522900088458067,4.5927529804335165,3.407980361617553,104,1286,0.4718416267945466,43.7999274900501,38.61766554623182,141.8761543394987
1405.0,5.110178835002779,4.556419092370727,4.317902979430771,0.0,3.868072791905207,5.881355569623026,5.1067367424167776,4.49636892118049,2.736860429964738,6.1537210550718,3.5361703235752,4.302611831314025,2.4645039974995995,4.6943981775151205,6.563912726961079,3.5194623798809177,1.7689118746386454,4.987885380455602,3.0364385990760083,6.614412502209117,7.243516029351995,3.170283455960726,3.548520902040453,3.74481592845589,3.6309566212236133,2.1902571111603053,2.8247349984021946,7.485128396476046,2.5672912131565258,7.845981746234939,4.9672882757732095,3.345073482860925,106,1405,0.27464924280813335,43.398881130245115,41.72995473353945,141.05382386916236
441.0,4.0847530122540405,4.561239814144859,5.092632602371678,0.0,5.4358281494625125,4.1862374030510585,8.31802306688977,3.7424336596321397,3.236170979266677,8.675649486829386,3.162309465467517,4.045860507464741,3.236170979266677,6.912732529063737,8.578239261762466,0.0,3.6288181193472955,4.385577380033846,3.2882037500258425,8.404194660491873,6.300185683950064,3.5142242830658144,3.082577107309946,3.415046452636744,3.2882037500258425,2.547621657022204,2.1143235563865446,6.75730281211801,3.199919744021056,6.031475651087362,7.558757110077634,2.9730918382377687,111,441,0.8808538395512168,34.53047058085803,16.346321888739997,84.18376618407356
1222.0,4.635887092143014,4.186756245180561,4.637472837491337,0.0,2.7584478162449515,5.135158937502991,6.269385003810628,4.338711926702965,2.9203719576236695,7.047589134043902,3.3503593107965086,3.9587585946923594,2.818615124320091,4.140968857818577,6.616686829862191,3.4006722773214615,1.8272084120314827,4.062487112484781,3.291324790441641,6.287807255740945,6.475336735507462,3.0674388890995083,3.5188279641090903,3.810963809589514,3.7890068930292733,2.460077858828985,3.1822289718310537,6.742827984398133,3.0047160839155227,7.920991645800951,5.27096752943981,3.432863709633208,113,1222,0.8011205567762835,51.26334866141603,30.681268499294756,140.46803743153546
475.0,4.542287741955592,4.222813758565704,5.521897868027521,0.0,3.5901116466394463,4.519616294207371,9.49042524325366,3.906092041945222,3.5179093819597496,9.807579302213247,3.6999622398254934,4.055283881753074,3.6243502830089187,5.406011150297612,10.053050282032496,3.1621480884269912,4.055283881753074,4.890801258906769,3.7103124951540996,10.01888177431497,6.248962406481107,3.798943292637067,3.5784336156685725,3.8449902555447335,3.8628318324826165,3.0086428195186703,3.2795554391696533,6.886908938166576,3.5179093819597496,7.845951841490735,9.357452814985425,3.4926372269381076,114,475,0.6908778134433499,29.067181590865843,21.014745022965435,82.11269837220809
869.0,5.4932346349149475,4.54724369036462,4.476524200525999,0.0,1.9199981073354038,4.775212315514379,4.481744800871538,4.0406718809306215,3.0657494205806897,5.974644388247576,3.5879850826269584,3.8044699203099532,2.7098002634068425,4.314978112042754,6.29101835530395,2.678832003894663,1.3139896721422897,4.576085550374949,3.2420331968098584,6.043051124451373,6.987143584048402,3.2147201249201287,3.4072698657118052,3.021985549211337,3.487736260504863,2.410270355820012,0.0,7.1896675640013505,2.864960201308767,6.605936429159367,4.455364981103314,3.2330112181141497,116,869,0.4932647937574655,37.613138789069986,32.71888752570303,126.2842712474619
333.0,4.0548237380640755,4.910764147891866,5.139183483927431,0.0,5.121422270430388,4.277859079405012,6.388892233692505,4.60226325306287,3.5852886133143897,6.933254201197278,3.155554192932526,4.590144360477823,3.551440956208742,5.692721753463767,8.233068418686711,1.6103615195113596,0.0,5.333742583900593,3.724863151133413,8.341122385422391,7.372490190310888,4.115414041027849,3.252870941992012,3.252870941992012,3.739235399296863,2.673007218653443,3.275793378982818,7.820315498012215,3.1031116658072566,7.373244622041178,7.490189282209549,4.217779730493011,119,333,0.6356723586337442,23.596300387199754,18.2153757596099,69.35533905932738
786.0,4.678819060586545,4.284039849759577,4.869744111569889,0.0,5.519949082264924,4.857957561106383,6.571590298062378,3.636001840097446,2.9247057694190244,7.422542868013567,2.839476181741082,4.259181473950872,2.7463595701941306,5.395266076453305,6.857667667499536,2.696363515008304,3.7318007531778177,4.879461227142203,3.1549689521364894,7.194674264507908,7.332873752305456,3.537481734097128,3.305535704344812,3.247991721374001,3.165741046859427,2.3776730007412885,2.1990847390393515,7.1350638100437385,2.809383557847518,7.095786386556265,5.60210426912368,3.5521633802021855,125,786,0.6569599098327739,36.596789837103266,27.59125349675865,108.2193000900063
1726.0,4.817427157108888,4.444763828359403,4.398839993528441,0.0,3.697572391136896,5.80089099592841,7.082906271995678,3.7452114112578863,2.8250128642889902,7.463157930130004,3.5691350370268697,4.289074942108842,2.225928716569657,4.418580906777327,6.41340465565492,3.868639440122637,0.8706817069694097,4.731364834675288,2.865285830408363,6.405202460514826,7.045854044177259,3.1197079538886725,3.33496252011412,3.6535689439512398,3.4769226889048337,2.1218925360892458,2.7013007822568427,7.2965511974776724,2.6935284996329267,8.068150365383277,4.7002469801462805,3.0832980289662713,133,1726,0.5496975805840735,51.61039611022109,43.11345326400059,160.095454429505
1641.0,4.55209400494831,3.9869105774547724,4.418963715351973,0.0,3.569373603685306,5.799231089726628,5.730054925254126,3.7791006131617566,2.8544054591404544,6.386313646654681,3.2947945273464034,4.321920957063935,2.6623122872837564,4.506074247239279,6.6464159433606875,3.904475627078031,1.7336190435358267,4.948892289879288,2.7968244411567316,6.650837919291863,7.247964395126331,3.1493700157622344,3.4097778246517363,4.0136799356159445,3.0392142375038307,2.2245034275274036,3.5201500291506695,7.226575102525661,2.789389728122627,8.355039881127677,5.0776472578381275,2.98540803084766,135,1641,0.41850143773363546,48.27211734834295,43.841515812908085,153.29646455628165
1154.0,5.199130569790477,4.863452763006897,4.83356290796093,0.0,3.595189537767967,6.06254040349401,6.60270965533466,4.738128107283463,3.161777969942216,7.373308336955708,3.7930129866241318,4.531577944030749,2.815269202118735,4.634301583492306,6.522961132937576,4.308965688705677,1.5513890531809444,4.713553158797737,3.183520561541386,7.031950234376779,7.2383927678613675,3.5005127100740028,3.7930129866241318,4.282999843226909,3.6729234119448297,2.4295036226752855,3.7851778284906175,7.167316585491093,3.077765624333646,8.705648439214206,5.557892953760219,3.627931545126789,136,1154,0.5502707097147534,42.46667292287687,35.459090728912756,134.76955262170048
1306.0,4.879419762002785,4.407875606238588,4.439090465459496,0.0,4.010025945190022,6.103963812569059,7.578133984175116,3.8508929257128224,2.6925362967680333,7.969398648544474,3.6377143858567513,4.36597768184078,2.3521974039766635,4.556643347474399,6.455663233920131,3.807665782781855,0.0,4.592945853756721,2.888867512361361,6.546917090400049,6.956473424149822,3.016344103428526,3.427951739440191,3.817808252954879,3.504394721170037,2.261640132468428,3.1687883223728446,7.393711011082901,3.0885164262961307,8.160212003533642,5.012209821965055,3.2549814156525954,137,1306,0.8130410243848905,54.793144639422266,31.900919507135434,149.29646455628165
1127.0,4.965613544295529,4.277548591726944,4.463498106993443,0.0,3.7140150968582466,5.501582654974459,5.932066273274728,3.4759667809585464,2.7856749578278297,6.55399357421305,3.646961148265505,4.171138463765949,2.467868692877537,4.491718501341997,6.720560849312226,3.5083420120150643,3.1556221979007426,4.71997173471596,2.8490716458775016,7.002824262315759,7.23365132136002,3.0852794626024944,3.589884979779103,3.5083420120150643,3.1404109186821905,2.3740532931153773,2.6201213344863765,7.163477420484446,2.6824113666908134,7.782558485061176,5.7632157610230745,2.8693468650472718,139,1127,0.7694154610568663,47.95470733013752,30.63100495903465,132.22539674441617
826.0,4.453975700401165,4.893513579408455,4.941347513512362,0.0,5.8555171137119215,5.354825297344212,7.112819353177717,4.002591376504698,3.0030300171911732,7.530438714706082,3.524234131825666,3.8854494240148503,2.7291274087444237,6.256808127004168,7.441654406407781,1.2982394904921954,4.285694534939673,5.083050716245807,3.2180554940506187,7.678334413807855,7.413142776054077,3.386887661807334,3.2466763000315804,3.2926343046729105,4.312002131244943,2.664124409122045,1.706277263631188,7.587864086294932,3.2926343046729105,6.0970722242184054,6.394103592542151,3.137484110308132,151,826,0.6013718395517693,36.72105991858705,29.338998808825465,113.04772721475248
324.0,4.561108185992752,4.437694573575186,5.01067973557803,0.0,5.070572860062974,5.331727766924251,9.360833585142228,3.8221178547290156,3.1031116658072566,9.503102119196187,3.156972527226536,4.313543598226992,2.9542808411881416,6.203438888191597,10.262499271483211,2.519803479746417,4.5990794464613725,4.732587115893667,3.130403294041175,10.192650011560437,7.119975840557004,3.48879874035631,3.6613691467722913,3.7947458357700827,3.5787960926349593,2.6139950398951126,2.7406225118214547,6.655648540484201,3.325529828333375,7.2560624715198765,9.3971784697105,3.325529828333375,154,324,0.6714560669058466,23.805193945701053,17.64070482022484,69.73401871576773
1008.0,5.10043575156879,4.391560414029121,5.13489895903905,0.0,3.691483562013834,6.014516399399067,6.46004351562344,4.021270130180363,3.4075720759913946,7.2742435110436325,3.8167999542627613,4.513940431157913,2.768566129413938,4.659327145870517,6.251234529570995,3.720718611386405,2.7045675856134266,4.575062619532615,3.155097873761059,6.678144016986623,7.348695189287974,3.5424871644001352,3.7491241405508084,3.9589072847844684,3.706207789982268,2.7045675856134266,3.0941794235151603,7.097326316380372,3.296619339495774,8.079610749396732,5.208083899033282,3.477298812124083,155,1008,0.5001731382555059,39.38868983147321,34.10766775749021,123.59797974644667
1530.0,5.746025449271247,4.631073025788001,5.089810550954478,0.0,3.6254863037277882,5.939145667557435,6.6310816866933875,3.849070513348546,3.28969399536738,7.177134183734231,3.7739641823265746,4.41748886910642,2.9516352088099507,4.67712134820032,6.580704514490207,3.8462836481081113,2.9516352088099507,4.72925728616951,3.3555840648161546,6.794814700369815,7.412839323258113,3.5533629206156014,4.114029737797156,3.7799459512708213,3.6697264434950747,2.7317162771209085,2.7485251128495447,7.016991434444197,3.327873951784982,8.064636574662702,5.543966498662282,3.219168124990024,158,1530,0.747436130172698,54.60472217300527,36.27575573601674,155.92388155425118
1052.0,5.197413626574052,4.902368258040178,5.414005625661103,0.0,4.2669916885596475,5.645069684254101,6.286136083659162,4.80140469061262,3.571767856385247,7.211234523393374,4.095888146740306,4.3061975667710435,3.4035704682607997,5.014474470528567,6.854259350259697,3.6338717260474795,4.318932018994565,4.687343031372952,3.78280477950399,6.221810405324769,7.167044339979829,3.9275055106640355,3.743107274092418,4.09904596312564,4.139215595221704,2.9576907656256566,3.511244968694434,7.455019492920275,3.571767856385247,8.198620707588084,4.879512701434913,3.729517081571083,159,1052,0.5717844838961464,41.71963397759734,34.22694901929025,134.4619407771256
1888.0,4.698249460304556,4.275858379183785,4.769930300578478,0.0,4.4310089204236665,5.557268230433719,6.796730274423232,4.097441539228516,2.911299903472055,7.398854070823832,3.563989171674467,4.020667163565858,2.701202356768776,4.725852656561037,6.902445602721348,3.805272799330783,3.060547393196885,4.663887722935618,3.099412156763435,6.717949609652954,6.776039521476868,3.2739311203977284,3.7934221470956455,3.7594739375230577,3.71147894735354,2.369008752429915,3.27792771549716,7.361338143221129,3.094635527892929,8.20009983889875,5.565005771944776,3.168461379319811,160,1888,0.30109732220453916,51.38846575920807,49.00370259346176,176.0243866176395
1282.0,5.37561756685497,4.513872616338187,4.316105119051216,0.0,3.8021214016504974,6.312046668175017,7.4788497189782035,3.832968810437693,2.5668929792103232,7.6278377606934535,3.726217233963175,4.507013184220177,2.5055356187550126,4.609938510945608,6.7626136067442655,4.1487430620637475,0.7773469734417906,4.535846361543956,2.988865603177422,6.796136212094819,6.939690155676598,3.092960943702811,3.5722758215375277,3.8694241444845363,3.950653546871216,1.9896575915603179,3.120823017304168,7.283131494920185,2.8277761293710326,8.385701222976897,5.5657238179057575,3.2556162698218762,161,1282,0.7682288419538124,51.24474620272914,32.805622040924234,142.94722215136414
