,cell_size,PanKeratin,SUN2,Background,Fe,Vimentin,BetaTubulin,Ta,ECadherin,CD4,Au,AR,GLUT1,CD3,SMA,Ca,HER2,LaminAC,P,CD8,Na,C,CD45,CD9,BetaCatenin,Ki67,CD20,NaK ATPase,HH3,ER,Membrane,Si,HLA_Class_1,label,area,eccentricity,major_axis_length,minor_axis_length,perimeter,point
133,971.0,4.618566975706848,3.5855456512404986,4.618566975706848,0.0,2.0735147059550125,5.851891077608543,5.727203815716598,4.011305894893551,3.0472216241779284,6.543847231918541,3.1838822979277364,4.551328763389472,2.7931943347788644,3.9810210308446057,6.663275051926648,3.9051934151425423,3.056934313446406,4.581303114629316,2.9659426817361414,7.095896467236487,7.229704964005437,2.976469364919203,3.42499722739612,3.5566039456923004,3.66239712578585,2.1472989294832288,2.955304606652081,6.228724093659904,2.9226979510150417,8.162957605193101,5.81878600180449,3.1923640746041433,286,971,0.6196619983668473,40.081931603945925,31.45905691024971,119.74011537017759,Point8_normalized_transformed
134,393.0,4.5663628461944965,4.42451771290829,4.987514783756239,0.0,3.949851490421025,5.4793832536122045,5.453576291588232,4.294507211033092,3.217932360938565,6.3580172415634575,3.4199231579167426,4.103903802462879,2.8541918274640685,4.617910068365656,6.5083806925026,4.273461805341278,3.6689637851596566,4.647609600395625,3.3148133301252005,6.474426969757539,7.078990012164209,3.6426816024915047,3.978818145483365,3.9300638397226857,3.3510884355934762,2.625599633106052,3.7195449021704423,7.035609780886508,3.154968952136489,8.659010799397032,4.704487096585198,3.559424285783431,287,393,0.8442818476723745,31.15390404470304,16.69535833321019,80.52691193458118,Point8_normalized_transformed
135,1389.0,5.019519057374302,4.6468614203325656,4.4623685344072905,0.0,4.102506052840317,6.073006712491384,6.889740428135588,3.905927429128788,2.7202848181170665,7.545927177546058,3.6000590671964416,4.495042763733698,2.62115695310455,4.782268355108877,6.779170250282703,3.9001181930190514,0.419548446701583,4.923742245718679,3.3155709784099603,6.762327095881121,7.108269553394537,3.1390306389875717,3.4701183046303523,4.132972910472925,3.3259605859063863,2.4514572716088545,3.7185589883390633,7.609933082495116,2.7202848181170665,8.43793496008931,5.116463648904774,3.2396637778731416,288,1389,0.5040656122941062,45.354695702409174,39.171279708057426,142.0243866176395,Point8_normalized_transformed
136,615.0,4.992633299062996,4.460325017819582,4.949789829878701,0.0,3.7600392583128928,5.618408973376073,7.210927073817746,3.920513557914223,3.332318428408933,8.092619942517638,3.5869918578488815,4.323608100875133,2.7924790746312307,4.768411458866658,7.825670866064197,4.012820559590179,3.0222037260120778,4.870715324134396,3.2725823343831597,8.095995304966102,7.367133951863586,3.4626456772830005,3.4727783169642183,3.8469640871626387,3.8810670427143235,2.595845289149679,3.1958599894004784,7.1712452042707024,3.1412454639511687,8.309779002575008,7.055334631745932,3.3995989663247728,289,615,0.3797073130376058,29.49099470677503,27.282315996591592,94.87005768508881,Point8_normalized_transformed
137,101.0,4.179938511690166,4.931744133611806,4.444534862779643,0.0,4.179938511690166,4.87291013227659,4.726326601683701,3.9024804650562315,2.9883224919583173,5.527399747371995,3.4567802780436314,4.0846774721155485,3.1698698201708595,5.205015555947064,6.463942794855062,4.209777911217231,3.5172914674455202,4.653579539434402,2.7665995482000323,6.259149611938268,6.58856059119196,3.083193134921165,3.392378573048348,3.7747657982560243,2.6342714225450456,2.9883224919583173,2.7665995482000323,6.639035930790343,2.7665995482000323,8.352692156297701,4.396920592190194,3.4567802780436314,290,101,0.7677447140023036,14.472246013121525,9.27317623696154,38.763455967290604,Point8_normalized_transformed
138,1292.0,5.486828930101364,4.140976916142319,4.328949837259323,0.0,2.5592146907272384,6.099921286595737,6.085583016306863,3.707127497187484,2.713487725929003,6.535481500091749,3.4776589398673265,4.405508206827842,2.362783605169481,4.143435700371452,6.181244469189715,3.7222042135025135,0.0,4.4606536778552215,2.73372148439722,6.460647915019964,7.11617866470515,3.0852230635681783,3.5732379363977413,3.7296582775229896,3.317468756934548,2.1191984386002343,2.5710500333576958,6.9322222833809635,2.617053345415667,7.926982668625479,4.926767672100458,3.259809978619965,291,1292,0.7102454643672237,48.70653645233033,34.287166220578605,142.22539674441617,Point8_normalized_transformed
139,549.0,4.8791546973198905,4.084252607406295,4.8396062776983815,0.0,3.5236884837748472,5.51232801827965,6.714225054361164,4.273616753894602,3.150936558539286,7.1877582359655365,3.4798052121908305,4.2531113405712135,2.905242404633157,4.44994085354796,6.225841977243955,4.956415200422123,3.586106691753649,4.639286571865108,3.0528943475111934,6.644663843969675,7.114666441872977,3.41015151897454,3.9603954056142,4.4240845833953735,3.41015151897454,2.3663562874519943,4.0144254215390065,6.988219094372281,3.150936558539286,9.193032999973338,4.88467893799305,3.5657297749038417,292,549,0.32779069874970224,27.701910215461563,26.171389870023752,90.18376618407356,Point8_normalized_transformed
140,498.0,4.886866873006621,4.982167173264573,5.1925414122680165,0.0,5.566241561154597,4.883832315880727,7.04734335102844,3.6317130206808126,3.2164607154258054,7.814198649145794,3.351624838174997,3.9322885614868666,3.2481106437726863,5.83648535810366,8.809862827655733,0.0,4.543151617080582,5.555430964802567,3.5429018380936097,8.912594459616829,7.4238684618571265,3.7703796519576436,3.7517077341515415,3.577135483901108,4.644637765477197,2.7295697544683124,2.9615985182105247,7.708910272388804,3.3085631579566623,6.8907449677620765,8.130585394224717,3.642280465956128,293,498,0.7386024460428666,30.917371636420132,20.84267560177252,86.08326112068522,Point8_normalized_transformed
141,1398.0,4.4625324515092615,4.135708394281947,4.439165464952956,0.0,3.5817470270657368,5.358711650769392,5.736628849995147,3.701575856414713,2.6948224703604238,6.5638756757583225,3.485803656843024,3.9827927383825426,2.4813782449439192,4.387175954702588,6.24975247707954,3.329801479479484,2.313840210860736,4.6431621459854115,3.006727951278875,6.2310709102248945,7.009031023406215,3.2218970448907007,3.2609979441737926,3.3893765772243127,3.4272128058643587,2.2997340472803103,2.572227670498654,7.283700205333599,2.9027221891259263,7.643337116956568,4.535678922685748,2.9105186391010007,294,1398,0.6788696714520044,50.523188910771154,37.09709550462708,152.8700576850888,Point8_normalized_transformed
142,761.0,5.543055136958599,4.456832164060027,5.4159741430983495,0.0,3.7268584939757115,6.165874904796546,6.810104547462506,4.68721647159438,3.2295994773764907,7.431791898974861,4.015867179062268,4.397176883630828,3.18717875512072,4.824955763724391,6.5180673994520175,4.1063729310714026,4.136210181216407,4.768549369502695,3.8402955497836335,6.566543178637503,7.209853854852272,3.8058423254267546,3.947260587278388,4.243619937196319,3.88446259042736,2.810446712446832,3.688190587142961,7.144421286015384,3.452179656950824,8.543544668537795,5.11576898010762,3.337775017947348,295,761,0.6147974649984803,36.101507837477286,28.47271880295409,112.56244584051392,Point8_normalized_transformed
143,294.0,5.703793585582131,4.796589344141265,5.267253382294535,0.0,3.7896359327913838,6.520493045083359,7.901007189166603,4.189678161723923,3.566779510937069,7.8653578286956725,4.210077853966451,4.632112194713589,3.2797169372956807,4.913108983880272,7.924168472314534,3.9191970718952818,3.304964887977199,4.268893891767964,3.4224654960407803,7.90728624864742,7.131171541776216,3.604461872778933,3.9056022921538567,4.092353338802255,3.8918202981106265,3.0825771073099464,3.6928952357719846,6.642053814568041,3.5857979039174066,8.436912407122238,6.800883142038393,3.8636735498227694,296,294,0.5387895069811011,21.333907122393306,17.972545751354488,64.79898987322332,Point8_normalized_transformed
144,1312.0,4.813637364155213,4.5210449240721005,4.542369749959347,0.0,3.6955753763114023,5.977656477691678,5.725904558546008,3.7290581002227663,2.849750467355036,6.602440799898443,3.4623273752324124,4.448867010242184,2.3331534867523462,4.708017286089782,6.9291716234133895,3.649115448574385,0.3724281863724713,4.937984858637682,2.867179715325161,7.032425894515778,7.262569227157129,3.324312726421089,3.660934087042228,3.6993514565304335,4.674453353194481,2.4440615982591707,3.4033201421635617,7.4263860859557465,2.8320141441394404,8.155628344618236,5.606196597123837,3.0699268521892424,297,1312,0.8341507260198041,55.664203092841866,30.70084254719831,154.33809511662423,Point8_normalized_transformed
145,240.0,4.892908503694372,4.306496558611822,5.586013501203196,0.0,4.283776757293881,6.016163108485247,7.356173850477211,4.571375632595821,3.646999675364197,8.17211746308156,4.037497421695468,4.462202451862127,3.429646562769772,4.700563000177195,6.958132390462838,4.1746238722996685,4.2367280143800885,4.588466470190185,3.6895038689889055,6.579253141016864,7.249570864794687,3.895629304889465,3.912422765641256,3.976912903816136,3.556163390245946,3.038850345973937,3.60261105028485,7.004580287564237,3.5074566847442554,8.55352515786016,5.598435676137257,3.5796564500293,298,240,0.7558779228944074,22.210513703350262,14.54150278532149,61.59188309203678,Point8_normalized_transformed
146,597.0,4.872605568493079,4.1051691501193925,4.967905582915796,0.0,3.429239892097384,6.013831703855944,6.21024751347852,4.116152364104378,3.212088530437448,7.238709121240971,3.3961596159422034,4.313751152110783,2.64908317222496,4.451713629159771,6.902718495077168,4.184746772200461,2.4403809656258915,4.8979204845183615,2.8609230040064446,7.288461237586872,7.342166865320903,3.4612629684136857,3.6076161891195353,4.3359172412782785,3.4073081405960406,2.550100586592531,3.6076161891195353,6.795860653368127,2.8984260214430315,8.561811024417343,5.9239135502068185,3.1278293641203767,299,597,0.6149287413757415,31.262614426728238,24.653156265146837,94.18376618407356,Point8_normalized_transformed
147,1126.0,4.993362266350788,4.3923410482784835,5.308063569308071,0.0,3.8927072649671968,5.292999789754461,8.734307974735207,3.8595835454017164,3.437709929433931,9.321652951575096,3.6841677263132375,4.158239074467687,3.4204547372000875,4.722440076597524,9.179221749908693,3.773676412250618,3.5250317162013207,4.667240485429521,3.3606924878626665,9.16156798066296,6.5894144443355165,3.6524603602348082,3.91419597351274,3.9386965382508494,3.6005128253650813,2.956728272482977,3.4262395436500817,6.977222561665385,3.437709929433931,8.23919769284421,8.50777064836432,3.431991148341877,300,1126,0.3593076421695032,39.24456082757979,36.62377646198786,123.39696961966999,Point8_normalized_transformed
148,1113.0,4.847420144219389,4.133084896298885,5.0870464194869465,0.0,3.5154960773602397,5.4839451550562925,5.881910125669072,4.440620981976268,3.1680776067676297,6.683714416510751,3.4993522540451822,4.455338562220269,3.0307686790475583,4.4299742453953455,6.167707342325048,4.039555223529544,3.1680776067676297,4.7651527646195495,3.353629972663141,6.604439818398857,7.165062101643133,3.488443342099412,3.997572972551509,4.0889188321094165,3.4662625760907364,2.606451849077953,3.449298698724377,6.7415843364266275,3.0731384937683925,8.411772825179966,4.72930085330493,3.328214688488212,301,1113,0.7462611929709094,47.912819891391194,31.89332365223725,139.88225099390854,Point8_normalized_transformed
149,920.0,4.767435264654999,4.4063377295520185,5.435258753126115,0.0,3.1851868835363435,5.239010822036606,8.138602916096929,4.10183849317032,3.518248401337107,8.668196094526117,3.6675529949590366,4.5788423411412715,3.3729598550036584,4.624642649944481,8.139871871066566,4.611769444281437,3.00898078553764,4.332049540943548,3.5806654926586843,7.949337147408151,6.583170563547237,3.5986565507510297,4.239342672670455,4.34058152137015,3.6394198942069034,2.9982229502979703,4.161162112731393,6.9146887019871235,3.6104735106606967,9.028505667565101,6.978660234196651,3.6279415489733418,302,920,0.6145530140511167,38.674446828650325,30.50932452095166,114.66904755831213,Point8_normalized_transformed
150,1030.0,5.724927437807112,4.730982024904313,5.49431613300763,0.0,3.999693679216504,6.0903040886052775,7.144859804345622,4.622591550038213,3.679759985749436,7.7003525427720225,4.132701706671721,4.293435029204097,3.245323926110939,4.811539893131258,6.411709363668263,3.5928694982346867,3.345851844327181,4.583683949760655,3.72287953427956,6.715679015613286,7.218376655426593,3.9781249093813456,4.02080734181222,4.181319670350645,3.999693679216504,3.116558728050232,3.3728152783657497,7.117056542460689,3.5928694982346867,8.112911938188205,5.474976953869157,3.543622880909292,303,1030,0.8149722633906139,50.18008022380397,29.079354753696496,138.8111831820431,Point8_normalized_transformed
151,836.0,4.840739616358701,4.225894105339608,5.1723088116212645,0.0,3.6329829566945064,6.0718805615496425,7.064841544395961,4.458700756863446,3.333136633937835,7.654692858629236,3.5263812015375726,4.4191586105898795,3.1963367444690096,4.515229076871546,6.719003055739673,4.079363357672791,2.9034334593546207,4.67679829816158,3.374881641357712,6.944397225920207,7.338885447081099,3.7293206577208213,3.7576194276097796,4.344408772302447,3.5050657840791763,2.966790402397512,3.990565663637148,6.7686045193356055,3.1359274527467598,8.66060980470507,5.636168443657187,3.333136633937835,304,836,0.7995808531688868,42.3338808511521,25.423970126539626,115.1543289325507,Point8_normalized_transformed
152,121.0,3.143446415468192,4.563078620224114,4.968483294534174,0.0,5.056444266871483,3.0696350042698413,5.896161929717872,3.9041306491813237,2.7042398997264856,6.982572243901433,3.0696350042698413,3.798865401139285,2.587639054741945,6.4453287175790575,6.9947674962484845,0.0,4.113711993122778,4.191634962229548,3.5943246678773617,6.790386645690358,6.650996788028643,3.547878215916817,3.447978181200944,3.2765422716254835,3.2765422716254835,2.9034334593546207,0.0,6.817886019378702,2.9034334593546207,0.0,5.835254156313566,2.4558245316172784,305,121,0.4742138861131118,13.22920572743957,11.647120672808875,38.97056274847714,Point8_normalized_transformed
153,540.0,4.349249328974327,4.9443351797353765,5.27587065894722,0.0,4.829857927156814,4.619973420841464,6.728984401510612,4.315194535486392,3.4620797370437577,7.564123477121552,3.3255298283333747,4.2592214252133775,3.270871118724204,4.9678019874769,7.415688195054551,4.011022734906349,3.426645367755304,4.676715821222427,3.969949163415917,6.884904610255323,7.085127031969796,3.786386117188815,3.298572856049496,3.60261105028485,3.612646617105244,3.1674063627578533,3.4385965916249828,7.405158252211252,3.2423824176133764,8.385311283453179,5.740160450299617,3.3255298283333747,307,540,0.8229097855095238,34.963988209611365,19.865561057581,90.18376618407356,Point8_normalized_transformed
154,74.0,3.193162705382766,4.520731202534163,5.037345674557356,0.0,4.983283264476132,4.2133470662792964,6.551082375853484,3.885046294556905,3.827938983585131,7.163863605001466,3.0758260465839635,3.7673753327562873,0.0,4.865512697359415,7.409349599223804,0.0,2.7897930101695056,4.800982361197846,3.2982035636182205,6.9807051428730365,6.98571767607575,3.0758260465839635,3.2982035636182205,3.193162705382766,3.3932770357984716,2.9429446634880456,0.0,7.161769365913209,3.3932770357984716,0.0,5.6386558294194975,3.5600107074513083,308,74,0.5153133780441886,10.464870448959866,8.968413038683734,29.313708498984763,Point8_normalized_transformed
155,150.0,4.765091515897256,3.951613336082065,4.462202451862127,0.0,3.976912903816136,6.407982208454815,7.941177108697738,4.049186267912264,2.6901940199699848,7.7776531468428525,3.951613336082065,4.85209129348869,2.595845289149679,4.730411174522925,7.12394199869604,4.001588593571461,2.6901940199699848,4.0946222243305295,2.094712547261101,6.988414033021775,6.6762450668644675,3.0624608535107014,3.6895038689889055,3.951613336082065,4.8203465956817455,2.2448790373413257,3.843489001662536,6.897032337297183,2.6901940199699848,8.550241082904087,5.6204139929528845,2.9982229502979703,309,150,0.7932244847874076,18.0296682041919,10.978793599079822,46.38477631085024,Point8_normalized_transformed
156,588.0,5.188822088163064,4.567145223758661,5.633343605830528,0.0,4.2545108732315216,5.9155306689383975,6.388964307955022,4.840546728049455,3.8199112480849813,7.270365442658672,3.932609651566096,4.355477206699699,3.486875184027274,5.0419295864651135,6.785242961751663,4.174100696828123,4.1203511836607785,4.829737176913635,3.9653751168005416,6.44182751434366,7.246169772012421,3.8347122998038925,3.93924912871992,4.4431896054311295,3.804888046887661,3.0016017443063734,4.292415384075294,7.370933339151589,3.6584533014448635,8.859769231136012,5.2369766836746505,3.5857979039174066,310,588,0.6216575917945826,31.737444094190334,24.85959451486359,95.35533905932738,Point8_normalized_transformed
157,1837.0,4.707122234765161,4.474641862389047,4.545270521680755,0.0,3.853615674862181,6.0052564921217515,6.018324930383312,3.720551296572512,3.0576391440127515,6.962722627849836,3.463582149749367,4.3221903661633165,2.6395684067938667,4.744747390769665,7.29131694341821,3.916223057049197,1.8504890519788184,5.082264161308489,2.9834905640421296,7.407127796928853,7.300841870993617,3.2220985755643765,3.519877304605897,3.8854088331362586,4.902927783092716,2.3659873476162714,3.2090115110167243,7.356856464264541,2.972436756991337,8.246588275002956,6.122172859614059,3.0778566864072188,311,1837,0.6281141843289351,55.36482238647756,43.08054095005527,171.5096679918781,Point8_normalized_transformed
158,2060.0,5.319475643066542,4.749639599478178,5.01455536626924,0.0,4.00147026649211,6.0237120054195525,5.9890406926461495,4.328605138397449,3.1949887477792718,6.8322584077892055,3.9239967575811057,4.442218528860477,2.8804952151436782,4.87057611574709,6.51851920192579,4.051665315262888,2.92821700783058,4.78188244469658,3.3728152783657497,6.7888199341353275,7.364627344691881,3.734534816427854,3.7460559679418255,4.211987514668873,3.8788836829205273,2.722043263961865,3.4947780923428104,7.352628200073703,3.2750890551895644,8.433790523563545,5.203716775119372,3.616613541390275,312,2060,0.5354944471534663,56.00018037559791,47.29432222862669,172.61017305526642,Point8_normalized_transformed
159,815.0,3.970763387300699,4.403421459636425,4.903282785054769,0.0,4.569046363105216,5.387494597142039,7.013607280988763,3.984547035281373,3.0969827251400632,8.092001129599575,3.5447233501505315,4.289049592155992,2.9417237279201967,4.799754780133312,7.909829775382549,4.675149391621382,3.3149492939356096,5.117257961361764,3.1508410458496776,8.194873176056216,7.301620070130278,3.606501759491092,3.975379063856298,4.148338213485245,4.312336589745777,2.3420822806172805,4.055015322277475,7.265558909517523,2.979740476569274,8.982153465155024,7.005628528273428,3.725608870918898,313,815,0.8388019207968973,44.457651483424094,24.20437777219985,116.90559159102152,Point8_normalized_transformed
160,516.0,5.457457244244317,3.563872956094984,5.161491053321304,0.0,1.654404688899798,5.9924393080329255,6.217708051412316,3.927795578280399,3.4100117194233657,7.0253668249054195,3.563872956094984,4.609137877289553,3.0248638046246064,4.245372833118888,6.147279554941576,3.9578504141406183,3.7532406291745737,4.394697204831738,3.228169640031071,6.704282849405353,7.483410395537957,3.5962578608031093,3.880950075999932,3.8148704406153153,3.530405865187721,2.8839830035796936,3.0617370213658783,6.148108391171761,3.212714834914028,8.231060376842402,5.394352651216182,3.228169640031071,314,516,0.6185593670474564,29.089456433693837,22.856693259127546,85.25483399593905,Point8_normalized_transformed
161,872.0,5.0122074841695,3.8362611907108928,4.990603661813041,0.0,3.769806702147275,6.2136942534574375,6.1960932015593215,3.8939187924669536,3.265185919063226,6.544177888883938,3.7210709938972597,4.480899500533651,3.0073105194625467,4.50653552216498,6.2021495409323935,3.737581249905943,2.7364286203289647,4.399796537909605,3.144506775556021,6.7042022170521856,7.391144081836313,3.658091572986576,3.7430247118728657,3.965966407734904,3.2995750196103177,2.365034381880011,3.0939324548799014,6.659354371104382,3.2385974472912267,8.09056545107579,5.2171566182088185,3.282527872378695,315,872,0.4545912676607649,35.45314660789054,31.57812344257637,111.84062043356592,Point8_normalized_transformed
162,769.0,5.298342365610589,4.70304207794223,4.652253976153966,0.0,3.7953951628589007,5.881622634163902,6.280287321681057,3.9163132470964896,2.800065356032833,6.7356300619015705,3.789535999959451,4.405947997540746,2.3754794378851893,4.737802513352398,6.393893593659638,3.5666796354441925,3.616793215090797,4.791022409307547,3.0123563984068897,6.6820091301850955,7.201531139169933,3.3085250126187056,3.759714460372925,4.005416433810483,3.8685985426090133,2.467110961182956,2.8310946196051057,7.423665839946746,2.9995160545556074,7.88835707851479,4.871885177406943,3.1767571101848704,316,769,0.6895958669326657,37.952948581244954,27.48531312259813,112.76955262170048,Point8_normalized_transformed
163,1192.0,5.094322918851433,4.673355058070576,4.386784898407312,0.0,4.1474245377970185,5.841020721140425,6.394692802859107,3.6961845670216453,2.8529900664875334,6.938975204346223,3.595580370597623,4.274246570258022,2.38237418141738,4.909545981885366,6.65696968805333,3.462936119771466,2.016981763923809,5.02841701097639,2.9625368332768702,6.551322039346392,7.143968048899514,3.0375133175692377,3.6317308450183736,3.683621466769381,3.6708987291761086,2.38237418141738,2.881515135478048,7.7063051231118616,2.650742962510485,7.837114761843321,4.722286352235551,3.278944437489764,317,1192,0.7125140611150471,47.432652933741714,33.281492406813854,140.63961030678928,Point8_normalized_transformed
164,666.0,4.939116381729453,4.354021022855513,5.166961190679183,0.0,3.287061071993513,5.392828904368217,8.270501333028157,4.520731202534163,3.362576944302848,8.212429185329794,3.480108264703482,3.9033802270713456,3.413233485119123,4.7759845246359465,8.625306703168118,3.309223598213925,3.2528709419920117,4.177160454527873,3.6652176495370874,8.4438149600236,6.233059367447174,3.432800284436141,3.657505795494727,3.5852886133143897,4.130005179042354,2.7330896421057047,3.287061071993513,6.88987975994436,3.432800284436141,7.921810311206165,7.699075247060001,3.657505795494727,318,666,0.7013645875998891,35.41127572495985,25.241253596339178,101.11269837220809,Point8_normalized_transformed
165,686.0,5.0627457866708445,4.900893135987022,5.1988013267486695,0.0,5.1253173410217485,4.699767692204545,9.554715497492491,3.92688340005153,3.1132235779501225,9.76172580177826,3.830505713683389,3.921124195393246,3.2348985992056214,5.731585861418072,9.999936762113322,2.944600040957288,4.071035722952572,4.909531550421374,3.580400827646852,9.8892319055167,6.152054655087713,3.673359429431146,3.778597507726521,3.921124195393246,3.8368089818247215,2.8976207558014977,2.6841358283218346,7.678430447570705,3.3226176787889514,7.444197841930107,9.192603840789603,3.2797169372956807,319,686,0.4353892162036237,31.468638919234373,28.32940043264482,99.76955262170048,Point8_normalized_transformed
166,1276.0,5.368689445955972,4.952604371320548,4.609960410999031,0.0,4.1873172846598035,5.685338430755409,5.621617180725619,3.8998145125041837,3.076216154635409,6.423738016678561,3.799821838056898,4.066019768164021,2.5595505077826046,4.921108949692265,6.740802329274298,3.6847964928703862,1.7338644390077504,5.057623149418026,3.0976329357361285,6.851501135176447,7.300708193345183,3.2898845932123417,3.676901348556872,3.909285562286312,3.5136955549831,2.284391019868657,3.204724993557396,7.718755352414088,3.076216154635409,8.097250842507862,5.291264438431219,3.284035830094482,320,1276,0.6968666923893834,48.8060315816135,35.00371895833277,143.08326112068522,Point8_normalized_transformed
167,989.0,5.504138954853433,4.72963778474317,5.426291420119821,0.0,4.2767466545454615,5.794895389877695,6.680560612429705,4.56504620040335,3.6440539041304527,7.560670383461492,4.075234943468256,4.2219212100288885,3.3229042631283043,5.037611701579166,6.591424536269794,3.8401642736647648,3.8531116076717566,4.77501402630284,3.7912042275348137,6.426814973432263,7.149452260101081,3.886840718691685,3.870118239388831,4.092261465627408,4.144877330313705,2.978922837475978,3.6752650516314342,7.468439722648977,3.4714930859179547,8.385537888623302,5.142176558602086,3.638756138738704,321,989,0.6293938070403573,41.08205666584035,31.924311816971844,123.976659402887,Point8_normalized_transformed
168,925.0,5.0992442419156125,4.807184471972073,4.673168679939977,0.0,4.202088860860078,5.771703380105206,6.1124904843967665,3.610917912644224,3.20636396769132,6.792618649430789,3.731787584291151,4.28284471120022,2.5850971697392957,4.8571454503332046,6.586434472917843,3.7055702555219066,0.6985438226253613,4.945546616779054,3.1975824536110573,6.81658905745766,7.255439066417796,3.4998740783009183,3.6621400315537582,3.5382728740765512,3.5507521981546946,2.3889951125657154,2.6479357466935696,7.688022148820526,2.8287299389562865,7.933738878969371,5.1071280630467895,3.1616670745438054,323,925,0.3684533638089051,36.89080860714188,34.2954012572632,126.90559159102152,Point8_normalized_transformed
169,935.0,5.55119053962475,4.37413164923105,5.167107679836934,0.0,3.469376080200404,6.4949931514723325,7.534808647251762,4.48858236581451,3.349353230804984,7.9286277434165715,3.8101195156231893,4.6981297199569845,3.024482124070564,4.578173809476161,6.373486947762139,4.197789638550424,3.3642426755152526,4.318734411652332,3.4559794124435688,6.6827398845356365,7.136403007546607,3.7053997793352136,3.9177518726738834,4.063868182896722,3.5584488739941804,2.606367210898231,3.588433901498968,6.652830193197518,3.341824746626086,8.563382610356,5.409563014907872,3.393374040811449,324,935,0.8041146152075768,45.06813908088317,26.79185013860528,121.88225099390856,Point8_normalized_transformed
170,666.0,4.820540293857034,4.208894674716813,5.146200577603062,0.0,4.134821985009297,3.7248631511334134,7.786721569269142,4.261058538483278,3.205392030893556,8.256725093458071,3.352131016244428,3.7029103643331913,3.1426981742981552,4.800982361197846,7.688264335445969,0.8095364200506271,3.6260503686102137,4.290276877966991,3.383147792759345,7.6239092788955425,7.020119045903318,3.634007341691424,3.2982035636182205,3.3932770357984716,3.760414156727245,2.7330896421057047,1.7708579828591409,6.56471695910532,3.5164093977341366,5.9477359748452585,6.674805622732728,3.264397647200429,325,666,0.5546913483789906,32.119545745044405,26.725266948180824,95.15432893255071,Point8_normalized_transformed
